Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
31,,4809.973044,0,0,earlyFail,1,50,283
33,,2961.294644,0,216,success,3,51,283
2,,0,0,218,success,2,52,283
34,,2929.136482,0,126,success,4,53,283
24,,5718.494616,0,198,success,4,54,283
31,,1189.050327,689,0,gamble,1,55,283
36,,901.504484,0,58,success,6,56,283
35,,6274.306885,0,246,success,5,57,283
35,,912.0997554,0,205,success,5,58,283
22,,6018.268111,0,130,success,2,59,283
24,,5961.992182,0,275,success,4,60,283
25,,5057.961267,0,198,success,5,61,283
1,,3121.963373,0,94,success,1,62,283
5,,973.5322132,0,213,success,5,63,283
3,,6238.26672,0,61,success,3,64,283
5,,2951.611268,0,45,success,5,65,283
1,,6037.052453,0,137,success,1,66,283
6,,1093.223332,0,235,success,6,67,283
34,,6350.336712,0,54,success,4,68,283
32,,5164.196134,0,113,success,2,69,283
1,,5783.078219,0,104,success,1,70,283
23,,5822.116724,0,172,success,3,71,283
23,,3060.34351,0,179,success,3,72,283
6,,0,0,254,success,6,73,283
36,,5863.606635,0,141,success,6,74,283
22,,956.2359107,0,216,success,2,75,283
26,,6345.904391,0,225,success,6,76,283
1,,6389.397873,0,189,success,1,77,283
4,,2947.954198,0,201,success,4,78,283
3,,5978.877117,0,245,success,3,79,283
32,,5047.832621,0,133,success,2,80,283
6,,6127.81588,0,28,success,6,81,283
1,,0,0,204,success,1,82,283
2,,5905.252518,0,192,success,2,83,283
26,,4992.865728,0,52,success,6,84,283
22,,3102.559984,0,95,success,2,85,283
35,,6133.321962,0,177,success,5,86,283
25,,4812.614957,0,95,success,5,87,283
4,,6094.172157,0,224,success,4,88,283
4,,0,0,349,success,4,89,283
21,,939.478027,0,148,success,1,90,283
5,,6182.54756,518,0,gamble,5,91,283
6,,5921.410439,0,195,success,6,92,283
32,,1087.768874,655,0,gamble,2,93,283
32,,2973.392332,456,0,gamble,2,94,283
35,,2976.829113,415,0,gamble,5,95,283
2,,3984.398627,454,0,gamble,2,96,283
4,,5736.165548,0,157,success,4,97,283
75,,2033.219995,614,0,gamble,5,98,283
32,1478102,4858.01159,0,156,success,2,99,283
33,,4789.655374,925,0,gamble,3,1,284
3,,6186.097203,0,425,success,3,2,284
4,,5826.047549,0,386,success,4,3,284
5,,6347.804216,0,402,success,5,4,284
6,,6307.884185,0,464,success,6,5,284
36,,5944.172342,960,0,gamble,6,6,284
35,,5800.041931,943,0,gamble,5,7,284
21,,5750.416607,0,434,success,1,8,284
23,,6035.825368,0,384,success,3,9,284
22,,6080.121509,0,422,success,2,10,284
35,,2933.394231,963,0,gamble,5,11,284
33,,2957.422689,794,0,gamble,3,12,284
1,,5761.14297,744,0,gamble,1,13,284
26,,4665.504768,0,403,success,6,14,284
2,,933.190119,0,406,success,2,15,284
34,,2976.137989,982,0,gamble,4,16,284
33,,4960.61947,768,0,gamble,3,17,284
1,,0,0,144,success,1,18,284
22,,5603.076068,0,405,success,2,19,284
36,,3122.117683,860,0,gamble,6,20,284
31,,4942.528552,767,0,gamble,1,21,284
22,,2896.410452,0,441,success,2,22,284
34,,6025.904638,671,0,gamble,4,23,284
25,,5154.54681,0,384,success,5,24,284
31,,6262.945214,768,0,gamble,1,25,284
35,,1044.855587,896,0,gamble,5,26,284
5,,6050.728579,0,387,success,5,27,284
1,,6176.831367,694,0,gamble,1,28,284
1,,2930.058987,541,0,gamble,1,29,284
21,,3001.03491,0,413,success,1,30,284
6,,5732.744478,0,402,success,6,31,284
2,,0,0,407,success,2,32,284
24,,5979.49328,0,370,success,4,33,284
6,,3030.85692,0,401,success,6,34,284
26,,2967.143804,0,413,success,6,35,284
34,,5770.83976,0,333,success,4,36,284
4,,2960.716293,0,435,success,4,37,284
26,,6279.976094,0,426,success,6,38,284
2,,3987.416886,0,421,success,2,39,284
24,,5597.959109,0,419,success,4,40,284
1,,6040.389866,838,0,gamble,1,41,284
32,,5069.754253,714,0,gamble,2,42,284
86,,2105.063358,0,478,success,6,43,284
26,,5032.056086,0,435,success,6,44,284
35,,6203.594268,698,0,gamble,5,45,284
22,,1063.769166,0,429,success,2,46,284
23,,6163.00126,0,415,success,3,47,284
32,,1060.66261,835,0,gamble,2,48,284
6,,6009.667247,0,416,success,6,49,284
33,,5185.899127,781,0,gamble,3,50,284
25,,899.1809638,0,398,success,5,51,284
24,,6294.276385,0,399,success,4,52,284
2,,6349.464776,0,399,success,2,53,284
2,,5800.967144,0,419,success,2,54,284
21,,795.4650338,0,407,success,1,55,284
32,,4611.822961,781,0,gamble,2,56,284
3,,5781.927775,0,391,success,3,57,284
6,,933.7995024,0,424,success,6,58,284
34,,1195.581277,908,0,gamble,4,59,284
23,,1083.841849,0,302,success,3,60,284
21,,6299.541403,0,384,success,1,61,284
75,,2124.005074,0,394,success,5,62,284
23,,5842.898162,0,381,success,3,63,284
6,,0,0,399,success,6,64,284
35,,6094.794389,720,0,gamble,5,65,284
22,,6251.728379,0,417,success,2,66,284
26,,1036.203032,0,384,success,6,67,284
36,,868.0129377,824,0,gamble,6,68,284
4,,6203.026411,0,410,success,4,69,284
25,,6269.013843,0,419,success,5,70,284
24,,2985.275877,0,440,success,4,71,284
3,,970.5208412,0,400,success,3,72,284
2,,2805.167985,0,403,success,2,73,284
36,,6186.419756,828,0,gamble,6,74,284
32,,5284.609998,730,0,gamble,2,75,284
25,,2900.945696,0,381,success,5,76,284
31,,960.4508484,919,0,gamble,1,77,284
23,,2925.297952,0,389,success,3,78,284
4,,0,0,415,success,4,79,284
21,,5958.860965,0,411,success,1,80,284
33,,916.6285165,837,0,gamble,3,81,284
3,,6143.286009,0,443,success,3,82,284
2,,5860.864506,0,418,success,2,83,284
5,,0,0,445,success,5,84,284
31,,4834.955653,861,0,gamble,1,85,284
34,,6291.456241,763,0,gamble,4,86,284
5,,5749.537162,0,423,success,5,87,284
4,,968.6011244,0,435,success,4,88,284
3,,0,0,523,success,3,89,284
36,,6143.696506,775,0,gamble,6,90,284
4,,6138.754766,0,413,success,4,91,284
32,,3080.891284,799,0,gamble,2,92,284
25,,4847.019047,0,310,success,5,93,284
5,,2951.401476,0,483,success,5,94,284
3,,2958.249355,0,385,success,3,95,284
31,,2910.258842,734,0,gamble,1,96,284
1,,986.6844198,0,464,success,1,97,284
5,,1079.960675,0,402,success,5,98,284
24,1657042,1008.422685,0,482,success,4,99,284
3,,0,0,181,success,3,1,285
22,,2990.714828,0,22,success,2,2,285
4,,941.6065286,0,90,success,4,3,285
4,,5691.928597,0,145,success,4,4,285
25,,889.8871511,0,140,success,5,5,285
33,,3109.693034,705,0,gamble,3,6,285
21,,5793.197487,0,139,success,1,7,285
2,,6168.633018,0,104,success,2,8,285
24,,1029.849085,0,0,earlyFail,4,9,285
33,,927.2921891,605,0,gamble,3,10,285
31,,1001.19866,501,0,gamble,1,11,285
3,,6313.017979,0,158,success,3,12,285
31,,4968.114845,461,0,gamble,1,13,285
3,,2825.572682,0,201,success,3,14,285
23,,1017.588798,0,210,success,3,15,285
6,,5983.003544,0,146,success,6,16,285
26,,2905.786407,0,209,success,6,17,285
23,,5862.26429,0,199,success,3,18,285
34,,5631.850188,623,0,gamble,4,19,285
86,,1965.506498,0,140,success,6,20,285
34,,873.026035,0,0,earlyFail,4,21,285
2,,988.5678565,0,195,success,2,22,285
32,,4978.215176,598,0,gamble,2,23,285
32,,4646.925844,439,0,gamble,2,24,285
36,,1102.544399,600,0,gamble,6,25,285
3,,5727.463024,0,175,success,3,26,285
22,,5947.186427,0,178,success,2,27,285
1,,6235.946384,0,242,success,1,28,285
24,,6268.258741,0,238,success,4,29,285
5,,6035.818132,0,153,success,5,30,285
24,,5583.431996,0,230,success,4,31,285
2,,0,0,165,success,2,32,285
25,,2917.460939,0,118,success,5,33,285
22,,6224.457589,0,105,success,2,34,285
34,,5996.036786,513,0,gamble,4,35,285
34,,2904.79802,461,0,gamble,4,36,285
22,,5616.034497,0,169,success,2,37,285
32,,2958.037262,574,0,gamble,2,38,285
33,,5321.469073,596,0,gamble,3,39,285
21,,5959.824597,0,35,success,1,40,285
35,,6080.550422,614,0,gamble,5,41,285
3,,917.7597991,0,136,success,3,42,285
31,,6233.44628,475,0,gamble,1,43,285
21,,981.305143,0,63,success,1,44,285
35,,2906.463419,563,0,gamble,5,45,285
5,,0,0,205,success,5,46,285
32,,5128.495668,868,0,gamble,2,47,285
22,,1069.918277,0,172,success,2,48,285
36,,6239.860862,558,0,gamble,6,49,285
31,,3072.425663,526,0,gamble,1,50,285
33,,4743.515323,582,0,gamble,3,51,285
2,,4047.23485,0,83,success,2,52,285
6,,6219.820149,0,158,success,6,53,285
35,,1057.47309,613,0,gamble,5,54,285
33,,5076.428559,569,0,gamble,3,55,285
3,,5979.454606,0,168,success,3,56,285
35,,5849.224976,548,0,gamble,5,57,285
31,,4788.990722,666,0,gamble,1,58,285
4,,0,0,166,success,4,59,285
5,,6310.721952,0,147,success,5,60,285
6,,3020.384371,0,147,success,6,61,285
1,,5641.095067,596,0,gamble,1,62,285
5,,2929.60471,0,185,success,5,63,285
24,,3072.23414,0,112,success,4,64,285
32,,846.6446001,824,0,gamble,2,65,285
6,,992.0836002,0,109,success,6,66,285
1,,1056.183058,846,0,gamble,1,67,285
4,,2995.561061,0,98,success,4,68,285
25,,4849.208016,0,127,success,5,69,285
23,,3110.621091,0,115,success,3,70,285
1,,5986.469659,0,55,success,1,71,285
23,,6243.416674,0,110,success,3,72,285
25,,6367.379846,0,54,success,5,73,285
5,,1119.212522,0,150,success,5,74,285
26,,6306.420289,0,73,success,6,75,285
2,,5630.841409,0,172,success,2,76,285
35,,5909.249759,608,0,gamble,5,77,285
5,,5786.335366,0,168,success,5,78,285
36,,6014.845,0,83,success,6,79,285
26,,5057.785857,0,159,success,6,80,285
21,,6301.501789,0,61,success,1,81,285
4,,6327.662019,0,135,success,4,82,285
2,,3077.325568,0,145,success,2,83,285
6,,0,0,204,success,6,84,285
25,,5062.17302,0,157,success,5,85,285
1,,3108.196607,426,0,gamble,1,86,285
36,,2992.174084,0,130,success,6,87,285
2,,6382.410416,0,110,success,2,88,285
1,,0,0,140,success,1,89,285
34,,6262.754824,566,0,gamble,4,90,285
23,,6068.705926,0,152,success,3,91,285
26,,947.8835367,0,206,success,6,92,285
6,,5740.67717,0,168,success,6,93,285
75,,1990.87486,0,167,success,5,94,285
36,,5823.064025,414,0,gamble,6,95,285
24,,6304.226865,0,115,success,4,96,285
26,,4710.210614,0,123,success,6,97,285
21,,2984.451687,0,253,success,1,98,285
4,1477366,6035.441111,0,162,success,4,99,285
4,,5852.736695,825,0,gamble,4,1,286
36,,5777.264904,565,0,gamble,6,2,286
31,,4781.594733,810,0,gamble,1,3,286
23,,2817.679974,582,0,gamble,3,4,286
24,,6195.929326,643,0,gamble,4,5,286
26,,6105.261666,548,0,gamble,6,6,286
2,,6026.295636,0,0,earlyFail,2,7,286
86,,2085.799136,0,480,success,6,8,286
33,,5279.35423,0,0,earlyFail,3,9,286
21,,5611.62011,610,0,gamble,1,10,286
26,,3117.522525,529,0,gamble,6,11,286
34,,3000.601503,0,0,fail,4,12,286
1,,0,0,413,success,1,13,286
22,,3077.941622,672,0,gamble,2,14,286
33,,4723.697082,995,0,gamble,3,15,286
32,,1044.085991,0,448,success,2,16,286
3,,5940.770443,514,0,gamble,3,17,286
34,,5741.59411,633,0,gamble,4,18,286
32,,2873.165273,0,0,earlyFail,2,19,286
36,,2977.467541,644,0,gamble,6,20,286
4,,1129.360842,0,0,earlyFail,4,21,286
25,,5021.548967,882,0,gamble,5,22,286
6,,2972.492744,0,0,earlyFail,6,23,286
21,,5930.29792,437,0,gamble,1,24,286
3,,6218.710202,643,0,gamble,3,25,286
26,,4765.06414,496,0,gamble,6,26,286
5,,0,0,0,fail,5,27,286
1,,1025.485189,0,0,earlyFail,1,28,286
36,,915.587531,540,0,gamble,6,29,286
23,,5984.843581,431,0,gamble,3,30,286
34,,5985.272096,0,0,earlyFail,4,31,286
35,,6284.082967,437,0,gamble,5,32,286
31,,5077.7834,906,0,gamble,1,33,286
21,,2909.299738,810,0,gamble,1,34,286
24,,5706.945903,484,0,gamble,4,35,286
2,,1031.577344,0,0,earlyFail,2,36,286
4,,3092.111114,578,0,gamble,4,37,286
31,,2966.668021,632,0,gamble,1,38,286
34,,908.1056975,698,0,gamble,4,39,286
2,,6168.130099,350,0,gamble,2,40,286
6,,6272.533698,0,0,fail,6,41,286
35,,5666.558924,471,0,gamble,5,42,286
6,,1006.320824,753,0,gamble,6,43,286
26,,4891.750411,523,0,gamble,6,44,286
2,,0,0,750,success,2,45,286
36,,6233.228313,477,0,gamble,6,46,286
35,,6063.579044,742,0,gamble,5,47,286
5,,1007.809416,0,0,earlyFail,5,48,286
26,,994.6309725,684,0,gamble,6,49,286
3,,0,0,422,success,3,50,286
2,,3991.348823,630,0,gamble,2,51,286
25,,2955.336559,868,0,gamble,5,52,286
1,,6178.743841,636,0,gamble,1,53,286
32,,5250.647713,708,0,gamble,2,54,286
6,,5996.045743,489,0,gamble,6,55,286
23,,5656.267286,485,0,gamble,3,56,286
21,,994.9968851,741,0,gamble,1,57,286
5,,5874.668319,517,0,gamble,5,58,286
31,,6315.234475,492,0,gamble,1,59,286
1,,6129.722098,589,0,gamble,1,60,286
25,,4737.242091,588,0,gamble,5,61,286
22,,6318.609179,552,0,gamble,2,62,286
22,,989.0544431,0,0,earlyFail,2,63,286
5,,6127.733749,488,0,gamble,5,64,286
4,,6093.417472,474,0,gamble,4,65,286
4,,0,0,0,fail,4,66,286
6,,0,0,462,success,6,67,286
32,,4732.870345,692,0,gamble,2,68,286
2,,2968.887512,598,0,gamble,2,69,286
21,,6176.274641,614,0,gamble,1,70,286
25,,921.9970886,861,0,gamble,5,71,286
1,,5788.065313,473,0,gamble,1,72,286
23,,930.0297438,620,0,gamble,3,73,286
5,,6127.773196,478,0,gamble,5,74,286
3,,5758.704814,752,0,gamble,3,75,286
33,,1072.482643,1001,0,gamble,3,76,286
1,,2957.509129,529,0,gamble,1,77,286
23,,6301.721207,553,0,gamble,3,78,286
2,,5749.580884,618,0,gamble,2,79,286
22,,5850.826144,628,0,gamble,2,80,286
34,,6285.640427,689,0,gamble,4,81,286
24,,3052.015529,514,0,gamble,4,82,286
4,,6373.855159,601,0,gamble,4,83,286
24,,1062.498378,0,486,success,4,84,286
75,,1919.813206,0,0,earlyFail,5,85,286
31,,912.77676,598,0,gamble,1,86,286
6,,5783.417438,625,0,gamble,6,87,286
22,,6218.415783,611,0,gamble,2,88,286
24,,5794.000497,532,0,gamble,4,89,286
35,,3007.041721,631,0,gamble,5,90,286
33,,2979.237336,708,0,gamble,3,91,286
3,,2993.117715,622,0,gamble,3,92,286
5,,2934.411657,640,0,gamble,5,93,286
33,,4985.179949,469,0,gamble,3,94,286
35,,1019.597847,0,0,earlyFail,5,95,286
32,,4916.332781,531,0,gamble,2,96,286
25,,6361.671614,476,0,gamble,5,97,286
3,,1115.765843,0,0,earlyFail,3,98,286
36,1431436,5943.86144,488,0,gamble,6,99,286
3,,6082.080923,0,377,success,3,1,287
32,,3098.724222,0,394,success,2,2,287
6,,3093.81624,0,404,success,6,3,287
86,,2031.056721,0,0,earlyFail,6,4,287
1,,0,0,206,success,1,5,287
3,,3053.464992,0,238,success,3,6,287
35,,5912.477144,0,0,earlyFail,5,7,287
34,,5798.978556,0,381,success,4,8,287
31,,4776.765714,0,147,success,1,9,287
21,,1035.08898,0,374,success,1,10,287
32,,1042.228655,0,402,success,2,11,287
1,,3082.940251,0,375,success,1,12,287
24,,5980.432723,0,436,success,4,13,287
1,,5761.910086,0,364,success,1,14,287
36,,2914.686281,0,341,success,6,15,287
23,,1032.395357,0,520,success,3,16,287
23,,6265.71686,0,389,success,3,17,287
4,,0,0,481,success,4,18,287
4,,3120.141097,0,402,success,4,19,287
35,,6239.043791,0,399,success,5,20,287
21,,6258.5708,0,742,success,1,21,287
22,,1031.30686,0,476,success,2,22,287
24,,3073.761103,0,271,success,4,23,287
34,,1020.146719,0,360,success,4,24,287
33,,4705.898265,0,419,success,3,25,287
33,,2960.348751,0,462,success,3,26,287
34,,5735.769394,0,376,success,4,27,287
3,,1064.179945,0,91,success,3,28,287
2,,6383.911091,0,167,success,2,29,287
25,,6315.837065,0,440,success,5,30,287
23,,6015.360212,0,483,success,3,31,287
23,,5849.04741,0,385,success,3,32,287
24,,1081.132724,0,339,success,4,33,287
1,,6174.465607,0,523,success,1,34,287
25,,3075.829424,0,667,success,5,35,287
32,,5040.900289,0,505,success,2,36,287
32,,4752.863885,0,386,success,2,37,287
6,,5772.710235,0,682,success,6,38,287
4,,5655.927605,0,400,success,4,39,287
35,,5663.573234,0,377,success,5,40,287
31,,4948.634353,0,417,success,1,41,287
4,,1047.098311,0,409,success,4,42,287
2,,3977.329229,0,357,success,2,43,287
36,,5988.787171,0,421,success,6,44,287
26,,1180.033599,0,342,success,6,45,287
3,,6203.280675,0,424,success,3,46,287
26,,4839.500981,0,322,success,6,47,287
5,,0,0,339,success,5,48,287
4,,6021.833915,0,328,success,4,49,287
31,,1159.715014,0,317,success,1,50,287
75,,1832.500936,0,376,success,5,51,287
22,,5697.544874,0,656,success,2,52,287
5,,6216.682861,0,279,success,5,53,287
22,,3124.566342,0,237,success,2,54,287
33,,5008.297213,0,414,success,3,55,287
6,,6113.171702,0,311,success,6,56,287
4,,6179.662124,856,0,gamble,4,57,287
33,,1042.120365,0,0,earlyFail,3,58,287
24,,5658.188799,0,388,success,4,59,287
25,,5055.606922,0,334,success,5,60,287
26,,6187.158152,0,341,success,6,61,287
1,,894.9150712,0,0,earlyFail,1,62,287
32,,5371.780663,0,317,success,2,63,287
22,,6049.84428,0,378,success,2,64,287
24,,6192.920005,0,445,success,4,65,287
34,,3049.676391,0,351,success,4,66,287
6,,1058.40075,0,352,success,6,67,287
25,,854.861131,0,301,success,5,68,287
26,,4888.371235,0,403,success,6,69,287
35,,2906.008465,0,208,success,5,70,287
34,,6102.000159,0,404,success,4,71,287
31,,2995.191147,0,33,success,1,72,287
1,,5888.051781,0,93,success,1,73,287
5,,6027.66401,0,0,earlyFail,5,74,287
31,,6202.481338,0,399,success,1,75,287
21,,5667.695142,0,388,success,1,76,287
36,,1081.360204,0,154,success,6,77,287
5,,3108.401318,0,368,success,5,78,287
5,,5726.118263,0,370,success,5,79,287
33,,5209.183167,0,464,success,3,80,287
2,,5726.361043,717,0,gamble,2,81,287
5,,884.7905267,0,357,success,5,82,287
21,,2883.417598,0,380,success,1,83,287
2,,900.4198807,0,0,earlyFail,2,84,287
6,,0,0,364,success,6,85,287
6,,6218.685131,0,347,success,6,86,287
35,,1117.716478,0,583,success,5,87,287
36,,6132.871099,0,132,success,6,88,287
25,,4782.356477,0,338,success,5,89,287
2,,5980.267875,0,0,earlyFail,2,90,287
4,,6274.450012,0,245,success,4,1,288
1,,0,0,343,success,1,2,288
5,,5952.509607,0,296,success,5,3,288
35,,5926.430853,456,0,gamble,5,4,288
26,,3012.464972,0,287,success,6,5,288
6,,6444.284574,0,223,success,6,6,288
31,,6273.055489,453,0,gamble,1,7,288
2,,2878.382675,647,0,gamble,2,8,288
1,,6288.710833,533,0,gamble,1,9,288
22,,2960.312765,0,329,success,2,10,288
36,,5879.752099,541,0,gamble,6,11,288
21,,1038.106828,0,64,success,1,12,288
2,,4134.509974,0,254,success,2,13,288
33,,3029.18623,0,0,earlyFail,3,14,288
34,,904.0056838,0,286,success,4,15,288
35,,5716.59083,538,0,gamble,5,16,288
6,,5790.405251,0,158,success,6,17,288
6,,953.5269259,0,316,success,6,18,288
86,,1930.286633,0,301,success,6,19,288
23,,1037.74778,0,286,success,3,20,288
2,,6438.218513,0,0,earlyFail,2,21,288
2,,5741.199691,0,384,success,2,22,288
36,,3058.908496,0,467,success,6,23,288
32,,5129.018896,0,372,success,2,24,288
5,,1140.81573,0,474,success,5,25,288
25,,4682.774103,508,0,gamble,5,26,288
3,,6255.797703,0,424,success,3,27,288
36,,828.8980238,0,436,success,6,28,288
34,,5877.945986,0,435,success,4,29,288
3,,862.1405176,0,669,success,3,30,288
25,,6264.820325,0,438,success,5,31,288
35,,2995.852506,0,417,success,5,32,288
24,,2996.485334,0,0,fail,4,33,288
4,,5928.386463,0,363,success,4,34,288
6,,5900.944153,0,387,success,6,35,288
33,,5230.334523,0,415,success,3,36,288
25,,1025.244841,0,339,success,5,37,288
33,,4951.174959,0,799,success,3,38,288
1,,787.0090427,0,437,success,1,39,288
25,,3159.232614,0,270,success,5,40,288
36,,5783.465404,0,453,success,6,41,288
26,,860.2658874,0,415,success,6,42,288
31,,5029.777945,0,56,success,1,43,288
32,,1051.714933,0,677,success,2,44,288
5,,5643.414712,0,390,success,5,45,288
23,,2931.904099,0,414,success,3,46,288
1,,6037.412839,0,583,success,1,47,288
25,,5067.190487,0,546,success,5,48,288
3,,5979.97512,0,372,success,3,49,288
5,,0,0,550,success,5,50,288
32,,4742.662527,0,481,success,2,51,288
6,,0,0,478,success,6,52,288
23,,6357.594245,0,342,success,3,53,288
26,,6190.394319,0,426,success,6,54,288
1,,3013.086878,0,512,success,1,55,288
34,,6304.851028,0,486,success,4,56,288
24,,5847.576966,0,444,success,4,57,288
23,,5806.741439,0,307,success,3,58,288
22,,6358.232116,0,493,success,2,59,288
26,,5059.082903,0,482,success,6,60,288
4,,5911.837817,0,455,success,4,61,288
1,,5626.582243,0,434,success,1,62,288
3,,0,0,535,success,3,63,288
2,,887.7709878,0,620,success,2,64,288
22,,6027.744892,0,486,success,2,65,288
35,,1133.546259,0,545,success,5,66,288
34,,5949.177963,0,685,success,4,67,288
24,,6299.553768,0,508,success,4,68,288
32,,5142.83264,0,439,success,2,69,288
31,,1024.813384,0,512,success,1,70,288
23,,6042.977178,0,500,success,3,71,288
24,,5941.236761,0,401,success,4,72,288
24,,1152.089073,0,518,success,4,73,288
4,,0,0,510,success,4,74,288
33,,994.7567861,0,607,success,3,75,288
31,,4796.132724,0,491,success,1,76,288
36,,6159.776174,0,508,success,6,77,288
35,,6257.143873,0,0,fail,5,78,288
22,,1081.62156,0,455,success,2,79,288
33,,4791.086893,0,356,success,3,80,288
3,,5769.967732,0,426,success,3,81,288
4,,898.9078287,0,530,success,4,82,288
21,,2878.220368,0,406,success,1,83,288
6,,3069.941953,0,449,success,6,84,288
34,,3029.612054,0,465,success,4,85,288
32,,2973.201566,0,462,success,2,86,288
4,,2897.737531,0,450,success,4,87,288
75,,2124.214736,0,0,fail,5,88,288
21,,5886.815252,0,563,success,1,89,288
31,,3018.964603,684,0,gamble,1,90,288
21,,5724.943812,539,0,gamble,1,91,288
2,,5974.186878,696,0,gamble,2,92,288
26,,4828.908512,0,353,success,6,93,288
5,,6307.609483,0,348,success,5,94,288
22,,5770.042308,0,477,success,2,95,288
21,,6211.468377,0,0,fail,1,96,288
3,,3070.364009,0,406,success,3,97,288
5,,3067.53446,0,0,earlyFail,5,98,288
2,1642105,0,0,287,success,2,99,288
23,,6218.896705,0,255,success,3,1,289
35,,6263.159846,639,0,gamble,5,2,289
25,,4976.691201,0,279,success,5,3,289
2,,1075.235858,0,327,success,2,4,289
1,,1124.892115,0,289,success,1,5,289
34,,2976.730807,620,0,gamble,4,6,289
23,,6016.171015,0,278,success,3,7,289
24,,5750.805855,0,283,success,4,8,289
32,,5009.637042,0,292,success,2,9,289
31,,881.1979408,0,308,success,1,10,289
36,,946.5978875,649,0,gamble,6,11,289
31,,3003.169306,0,336,success,1,12,289
33,,5259.703401,518,0,gamble,3,13,289
3,,5760.418732,703,0,gamble,3,14,289
4,,3057.28813,0,290,success,4,15,289
4,,5856.02003,0,314,success,4,16,289
35,,5772.986312,439,0,gamble,5,17,289
21,,940.6884107,0,309,success,1,18,289
2,,4155.946906,0,323,success,2,19,289
25,,1106.180714,0,319,success,5,20,289
4,,1007.882362,0,232,success,4,21,289
2,,5983.335455,0,0,fail,2,22,289
24,,5953.990827,0,350,success,4,23,289
34,,5834.496558,483,0,gamble,4,24,289
24,,1150.269168,0,309,success,4,25,289
25,,2938.102012,0,320,success,5,26,289
26,,6292.946801,0,318,success,6,27,289
22,,6006.612107,0,338,success,2,28,289
2,,0,0,383,success,2,29,289
26,,5042.704451,0,295,success,6,30,289
21,,6325.427495,0,379,success,1,31,289
6,,6207.10556,0,405,success,6,32,289
5,,3074.802387,0,294,success,5,33,289
5,,958.7363435,0,393,success,5,34,289
36,,6051.232588,505,0,gamble,6,35,289
23,,1003.007344,0,420,success,3,36,289
33,,900.9224594,0,123,success,3,37,289
35,,3043.991021,443,0,gamble,5,38,289
32,,4834.647962,473,0,gamble,2,39,289
1,,5699.334019,0,341,success,1,40,289
31,,4938.681237,452,0,gamble,1,41,289
25,,6293.331723,0,387,success,5,42,289
34,,1028.343917,864,0,gamble,4,43,289
1,,3010.912141,0,346,success,1,44,289
34,,6261.568995,988,0,gamble,4,45,289
2,,6430.119594,0,309,success,2,46,289
4,,6434.799199,0,86,success,4,47,289
22,,1042.902161,0,792,success,2,48,289
26,,960.7031041,0,298,success,6,49,289
22,,3055.082849,0,284,success,2,50,289
21,,2928.411201,0,325,success,1,51,289
1,,6292.970658,0,426,success,1,52,289
22,,5611.084151,0,0,fail,2,53,289
2,,3003.95252,0,290,success,2,54,289
21,,6109.532007,0,297,success,1,55,289
32,,3207.225935,0,420,success,2,56,289
3,,993.4678035,0,389,success,3,57,289
34,,5749.188959,471,0,gamble,4,58,289
6,,6424.069904,0,295,success,6,59,289
21,,5712.814759,0,371,success,1,60,289
26,,2995.928086,0,284,success,6,61,289
31,,4804.132449,490,0,gamble,1,62,289
5,,6305.693143,0,291,success,5,63,289
3,,0,0,557,success,3,64,289
6,,1002.862981,0,0,fail,6,65,289
33,,4699.559219,496,0,gamble,3,66,289
5,,0,0,280,success,5,67,289
25,,4724.704461,0,245,success,5,68,289
23,,2795.577218,0,593,success,3,69,289
5,,5754.8785,0,328,success,5,70,289
5,,5993.930212,0,284,success,5,71,289
22,,6184.028873,0,315,success,2,72,289
33,,5032.779564,0,391,success,3,73,289
36,,3015.170794,720,0,gamble,6,74,289
31,,6100.485309,0,142,success,1,75,289
3,,3046.26783,0,478,success,3,76,289
32,,929.6766099,619,0,gamble,2,77,289
23,,5944.058897,0,331,success,3,78,289
24,,2877.261861,0,342,success,4,79,289
2,,5731.79127,0,0,fail,2,80,289
26,,4930.507181,0,283,success,6,81,289
3,,6140.242271,0,0,fail,3,82,289
36,,5735.391767,860,0,gamble,6,83,289
3,,6281.922583,0,347,success,3,84,289
86,,2019.432173,0,0,fail,6,85,289
4,,5855.605046,0,358,success,4,86,289
75,,2100.62084,706,0,gamble,5,87,289
35,,1060.020273,806,0,gamble,5,88,289
6,,3087.63442,0,335,success,6,89,289
36,,6233.447579,726,0,gamble,6,90,289
32,,5406.026728,426,0,gamble,2,91,289
33,,3075.388631,466,0,gamble,3,92,289
6,,5791.860694,0,327,success,6,93,289
35,,6082.462382,493,0,gamble,5,94,289
4,,0,0,352,success,4,95,289
1,,6004.310973,0,629,success,1,96,289
1,,0,0,550,success,1,97,289
6,,0,0,355,success,6,98,289
24,1639842,6335.038611,0,455,success,4,99,289
6,,6347.409583,0,373,success,6,1,290
5,,1067.607836,0,314,success,5,2,290
34,,938.7764408,783,0,gamble,4,3,290
35,,6261.826299,0,376,success,5,4,290
4,,0,0,327,success,4,5,290
2,,1108.003063,0,301,success,2,6,290
4,,3000.532794,0,260,success,4,7,290
34,,5800.916146,545,0,gamble,4,8,290
22,,2995.604572,0,265,success,2,9,290
26,,4800.07602,0,298,success,6,10,290
26,,5104.196352,0,298,success,6,11,290
33,,5250.380485,598,0,gamble,3,12,290
