,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,lateResponse,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,understand,uniqueid,viewTime
23860,,1.0,,,,,,5916.112669285406,1366.0,,0.0,,,0.0,,0.0,,gamble,1,,,,3.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23861,,33.0,,,,,,3884.717378883702,1249.0,,0.0,,,0.0,,0.0,,gamble,3,,,,4.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23862,,26.0,,,,,,4041.7114979734088,916.0,,0.0,,,0.0,,0.0,,gamble,6,,,,5.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23863,,25.0,,,,,,1989.0532694859462,1344.0,,0.0,,,0.0,,0.0,,gamble,5,,,,6.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23864,,26.0,,,,,,1960.07957553595,990.0,,0.0,,,0.0,,0.0,,gamble,6,,,,7.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23865,,22.0,,,,,,3928.8860605621694,1118.0,,0.0,,,0.0,,0.0,,gamble,2,,,,8.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23866,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,earlyFail,3,,,,9.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23867,,23.0,,,,,,5889.955985033149,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,10.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23868,,6.0,,,,,,1914.1774219550418,1275.0,,0.0,,,0.0,,0.0,,gamble,6,,,,11.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23869,,6.0,,,,,,4044.762717466809,905.0,,0.0,,,0.0,,0.0,,gamble,6,,,,12.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23870,,21.0,,,,,,2074.918531854667,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,13.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23871,,75.0,,,,,,1987.480535037499,1113.0,,0.0,,,0.0,,0.0,,gamble,5,,,,14.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23872,,34.0,,,,,,4029.661919957406,1032.0,,0.0,,,0.0,,0.0,,gamble,4,,,,15.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23873,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,189.0,,success,6,,,,16.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23874,,21.0,,,,,,5964.840918334171,704.0,,0.0,,,0.0,,0.0,,gamble,1,,,,17.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23875,,1.0,,,,,,2001.4359018900723,956.0,,0.0,,,0.0,,0.0,,gamble,1,,,,18.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23876,,21.0,,,,,,3964.951937588775,648.0,,0.0,,,0.0,,0.0,,gamble,1,,,,19.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23877,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,173.0,,success,5,,,,20.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23878,,31.0,,,,,,1961.3360923828666,1004.0,,0.0,,,0.0,,0.0,,gamble,1,,,,21.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23879,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,155.0,,success,5,,,,22.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23880,,4.0,,,,,,4019.6294974199063,1210.0,,0.0,,,0.0,,0.0,,gamble,4,,,,23.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23881,,4.0,,,,,,1939.9683952311593,1171.0,,0.0,,,0.0,,0.0,,gamble,4,,,,24.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23882,,34.0,,,,,,5977.004754939643,901.0,,0.0,,,0.0,,0.0,,gamble,4,,,,25.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23883,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,126.0,,success,4,,,,26.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23884,,6.0,,,,,,5999.789286383442,1237.0,,0.0,,,0.0,,0.0,,gamble,6,,,,27.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23885,,2.0,,,,,,1956.1941023432435,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,28.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23886,,35.0,,,,,,6068.640740666502,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,29.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23887,,23.0,,,,,,2022.015499848738,1240.0,,0.0,,,0.0,,0.0,,gamble,3,,,,30.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23888,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,141.0,,success,1,,,,31.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23889,,75.0,,,,,,4075.594239608715,1323.0,,0.0,,,0.0,,0.0,,gamble,5,,,,32.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23890,,35.0,,,,,,5928.110070219318,728.0,,0.0,,,0.0,,0.0,,gamble,5,,,,33.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23891,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,125.0,,success,6,,,,34.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23892,,31.0,,,,,,6060.320792315802,1073.0,,0.0,,,0.0,,0.0,,gamble,1,,,,35.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23893,,5.0,,,,,,5911.407714292731,1070.0,,0.0,,,0.0,,0.0,,gamble,5,,,,36.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23894,,6.0,,,,,,2010.8674849605154,1034.0,,0.0,,,0.0,,0.0,,gamble,6,,,,37.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23895,,36.0,,,,,,1974.7786405320182,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,38.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23896,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,150.0,,success,2,,,,39.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23897,,6.0,,,,,,3943.3002704544547,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,40.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23898,,23.0,,,,,,4051.6076104786157,0.0,,0.0,,,0.0,,0.0,,fail,3,,,,41.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23899,,6.0,,,,,,5889.14770508114,1003.0,,0.0,,,0.0,,0.0,,gamble,6,,,,42.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23900,,23.0,,,,,,1828.1835638175046,703.0,,0.0,,,0.0,,0.0,,gamble,3,,,,43.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23901,,2.0,,,,,,5923.398444397554,1034.0,,0.0,,,0.0,,0.0,,gamble,2,,,,44.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23902,,33.0,,,,,,4057.458606080627,1028.0,,0.0,,,0.0,,0.0,,gamble,3,,,,45.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23903,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,235.0,,success,3,,,,46.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23904,,36.0,,,,,,6026.05823121589,793.0,,0.0,,,0.0,,0.0,,gamble,6,,,,47.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23905,,5.0,,,,,,2102.4447771658643,942.0,,0.0,,,0.0,,0.0,,gamble,5,,,,48.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23906,,2.0,,,,,,1987.4109942894843,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,49.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23907,,34.0,,,,,,1880.4640150994232,1038.0,,0.0,,,0.0,,0.0,,gamble,4,,,,50.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23908,,2.0,,,,,,3906.2176227936297,659.0,,0.0,,,0.0,,0.0,,gamble,2,,,,51.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23909,,35.0,,,,,,1975.481842040919,942.0,,0.0,,,0.0,,0.0,,gamble,5,,,,52.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23910,,33.0,,,,,,1946.9890190621738,1164.0,,0.0,,,0.0,,0.0,,gamble,3,,,,53.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23911,,34.0,,,,,,2193.21033337647,1019.0,,0.0,,,0.0,,0.0,,gamble,4,,,,54.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23912,,3.0,,,,,,6076.0638927360515,1128.0,,0.0,,,0.0,,0.0,,gamble,3,,,,55.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23913,,31.0,,,,,,3979.7465868438057,969.0,,0.0,,,0.0,,0.0,,gamble,1,,,,56.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23914,,4.0,,,,,,2046.0700813417545,1456.0,,0.0,,,0.0,,0.0,,gamble,4,,,,57.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23915,,33.0,,,,,,2107.6844363477376,1353.0,,0.0,,,0.0,,0.0,,gamble,3,,,,58.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23916,,25.0,,,,,,6019.154608474304,906.0,,0.0,,,0.0,,0.0,,gamble,5,,,,59.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23917,,5.0,,,,,,3893.5382931184986,856.0,,0.0,,,0.0,,0.0,,gamble,5,,,,60.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23918,,32.0,,,,,,4027.113228566364,905.0,,0.0,,,0.0,,0.0,,gamble,2,,,,61.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23919,,5.0,,,,,,6004.4089032452575,839.0,,0.0,,,0.0,,0.0,,gamble,5,,,,62.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23920,,35.0,,,,,,4082.9310535516042,1123.0,,0.0,,,0.0,,0.0,,gamble,5,,,,63.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23921,,26.0,,,,,,5987.732697713447,1034.0,,0.0,,,0.0,,0.0,,gamble,6,,,,64.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23922,,3.0,,,,,,2036.3985716830357,1121.0,,0.0,,,0.0,,0.0,,gamble,3,,,,65.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23923,,33.0,,,,,,6033.636847164574,875.0,,0.0,,,0.0,,0.0,,gamble,3,,,,66.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23924,,31.0,,,,,,4065.734063884233,1165.0,,0.0,,,0.0,,0.0,,gamble,1,,,,67.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23925,,22.0,,,,,,1865.4573497871513,875.0,,0.0,,,0.0,,0.0,,gamble,2,,,,68.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23926,,5.0,,,,,,0.0,0.0,,0.0,,,0.0,,188.0,,success,5,,,,69.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23927,,3.0,,,,,,4142.462059684705,983.0,,0.0,,,0.0,,0.0,,gamble,3,,,,70.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23928,,4.0,,,,,,5924.395255924746,864.0,,0.0,,,0.0,,0.0,,gamble,4,,,,71.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23929,,34.0,,,,,,4034.0729978968116,828.0,,0.0,,,0.0,,0.0,,gamble,4,,,,72.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23930,,32.0,,,,,,5965.622026957175,957.0,,0.0,,,0.0,,0.0,,gamble,2,,,,73.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23931,,22.0,,,,,,6044.452471187497,918.0,,0.0,,,0.0,,0.0,,gamble,2,,,,74.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23932,,6.0,,,,,,0.0,0.0,,0.0,,,0.0,,220.0,,success,6,,,,75.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23933,,21.0,,,,,,2102.805422943265,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,76.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23934,,22.0,,,,,,6002.1525103722015,828.0,,0.0,,,0.0,,0.0,,gamble,2,,,,77.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23935,,3.0,,,,,,5983.883902711697,870.0,,0.0,,,0.0,,0.0,,gamble,3,,,,78.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23936,,24.0,,,,,,5969.938846284998,980.0,,0.0,,,0.0,,0.0,,gamble,4,,,,79.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23937,,35.0,,,,,,1933.7786905264948,1111.0,,0.0,,,0.0,,0.0,,gamble,5,,,,80.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23938,,21.0,,,,,,6071.4559531314335,927.0,,0.0,,,0.0,,0.0,,gamble,1,,,,81.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23939,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,99.0,,success,4,,,,82.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23940,,4.0,,,,,,4083.6609766867273,970.0,,0.0,,,0.0,,0.0,,gamble,4,,,,83.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23941,,35.0,,,,,,4056.290820996226,1051.0,,0.0,,,0.0,,0.0,,gamble,5,,,,84.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23942,,1.0,,,,,,3957.8360669693925,1135.0,,0.0,,,0.0,,0.0,,gamble,1,,,,85.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23943,,4.0,,,,,,0.0,0.0,,0.0,,,0.0,,230.0,,success,4,,,,86.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23944,,2.0,,,,,,5858.308476647681,1155.0,,0.0,,,0.0,,0.0,,gamble,2,,,,87.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23945,,36.0,,,,,,4000.6549830076797,1269.0,,0.0,,,0.0,,0.0,,gamble,6,,,,88.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23946,,86.0,,,,,,4001.0689828488876,1162.0,,0.0,,,0.0,,0.0,,gamble,6,,,,89.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23947,,33.0,,,,,,6105.898681059897,997.0,,0.0,,,0.0,,0.0,,gamble,3,,,,90.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23948,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,141.0,,success,1,,,,91.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23949,,22.0,,,,,,2048.387186392079,0.0,,0.0,,,0.0,,0.0,,fail,2,,,,92.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23950,,25.0,,,,,,4114.167228586188,971.0,,0.0,,,0.0,,0.0,,gamble,5,,,,93.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23951,,86.0,,,,,,1972.2222171688627,0.0,,0.0,,,0.0,,0.0,,fail,6,,,,94.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23952,,1.0,,,,,,6059.540060891689,984.0,,0.0,,,0.0,,0.0,,gamble,1,,,,95.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23953,,5.0,,,,,,1883.935173421892,0.0,,0.0,,,0.0,,0.0,,fail,5,,,,96.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23954,,32.0,,,,,,2034.5585115824126,1228.0,,0.0,,,0.0,,0.0,,gamble,2,,,,97.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23955,,3.0,,,,,,2125.691215045153,863.0,,0.0,,,0.0,,0.0,,gamble,3,,,,98.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23956,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,292.0,,success,2,,,,99.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23957,,24.0,,,,,,1993.495180049329,1323.0,,0.0,,,0.0,,0.0,,gamble,4,,,,100.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23958,,1.0,,,,,,0.0,0.0,,0.0,,,0.0,,179.0,,success,1,,,,101.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23959,,21.0,,,,,,4069.693134275459,1273.0,,0.0,,,0.0,,0.0,,gamble,1,,,,102.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23960,,26.0,,,,,,2113.3507974536383,1107.0,,0.0,,,0.0,,0.0,,gamble,6,,,,103.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23961,,36.0,,,,,,5892.444681994026,0.0,,0.0,,,0.0,,0.0,,earlyFail,6,,,,104.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23962,,75.0,,,,,,5950.136527367094,1022.0,,0.0,,,0.0,,0.0,,gamble,5,,,,105.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23963,,24.0,,,,,,2060.494918571182,0.0,,0.0,,,0.0,,0.0,,fail,4,,,,106.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23964,,36.0,,,,,,3916.6766185880615,800.0,,0.0,,,0.0,,0.0,,gamble,6,,,,107.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23965,,1.0,,,,,,2024.5296669085037,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,108.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23966,,23.0,,,,,,3914.2850706052636,850.0,,0.0,,,0.0,,0.0,,gamble,3,,,,109.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23967,,25.0,,,,,,3984.681029545987,901.0,,0.0,,,0.0,,0.0,,gamble,5,,,,110.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23968,,2.0,,,,,,0.0,0.0,,0.0,,,0.0,,171.0,,success,2,,,,111.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23969,,3.0,,,,,,4038.7737241249483,1103.0,,0.0,,,0.0,,0.0,,gamble,3,,,,112.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23970,,32.0,,,,,,6030.561316412393,816.0,,0.0,,,0.0,,0.0,,gamble,2,,,,113.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23971,,34.0,,,,,,5920.632951633307,1005.0,,0.0,,,0.0,,0.0,,gamble,4,,,,114.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23972,,26.0,,,,,,3978.001477290853,836.0,,0.0,,,0.0,,0.0,,gamble,6,,,,115.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23973,,25.0,,,,,,2039.420257081105,1382.0,,0.0,,,0.0,,0.0,,gamble,5,,,,116.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23974,,31.0,,,,,,5958.962693405977,838.0,,0.0,,,0.0,,0.0,,gamble,1,,,,117.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23975,,86.0,,,,,,6010.250313425357,842.0,,0.0,,,0.0,,0.0,,gamble,6,,,,118.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23976,,26.0,,,,,,5875.298212011242,817.0,,0.0,,,0.0,,0.0,,gamble,6,,,,119.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23977,,22.0,,,,,,4019.2450603099805,882.0,,0.0,,,0.0,,0.0,,gamble,2,,,,120.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23978,,24.0,,,,,,5861.070680617824,849.0,,0.0,,,0.0,,0.0,,gamble,4,,,,121.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23979,,2.0,,,,,,3827.6947098514047,859.0,,0.0,,,0.0,,0.0,,gamble,2,,,,122.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23980,,36.0,,,,,,2281.536979906417,1099.0,,0.0,,,0.0,,0.0,,gamble,6,,,,123.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23981,,1.0,,,,,,3991.5839221069327,1111.0,,0.0,,,0.0,,0.0,,gamble,1,,,,124.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23982,,23.0,,,,,,5944.446104813454,941.0,,0.0,,,0.0,,0.0,,gamble,3,,,,125.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23983,,3.0,,,,,,0.0,0.0,,0.0,,,0.0,,117.0,,success,3,,,,126.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23984,,24.0,,,,,,4115.712205704576,938.0,,0.0,,,0.0,,0.0,,gamble,4,,,,127.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23985,,5.0,,,,,,4004.278915806287,1006.0,,0.0,,,0.0,,0.0,,gamble,5,,,,128.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23986,,31.0,,,,,,1967.4211304185635,0.0,,0.0,,,0.0,,0.0,,fail,1,,,,129.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23987,,24.0,,,,,,4036.9568675208507,777.0,,0.0,,,0.0,,0.0,,gamble,4,,,,130.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23988,,32.0,,,,,,1978.971872805952,915.0,,0.0,,,0.0,,0.0,,gamble,2,,,,131.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23989,,25.0,,,,,2078755.0,5941.708623100822,968.0,,0.0,,,0.0,,0.0,,gamble,5,,,,132.0,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23990,,,,,,,,,,,,,,,,,postquestionnaire,,,begin,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23991,0.0,,,,,,,,,,,,,,,,postquestionnaire,,,submit,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23992,,,,,,5,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23993,,,,,1,,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23994,,,,,,,,,,,,,,,5,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23995,,,,4,,,,,,,,,,,,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23996,,,,,,,,,,1,,,,,,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23997,,,,,,,,,,,,,5,,,,,,,,,,,,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23998,,,,,,,,,,,,,,,,,,,,,,,,5,A2C73Y1COWCA51:3EJJQNKU9R5QE25OP5BGK5TDHGZHRG,
23999,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A299AYFO0RJGDI:3IOEN3P9S7JMO8MQVS5XHNMA45F16V,
