Trialid,expTime,gambleDelay,gambleRT,outcomeRT,response,standardGamble,trialNumber,uniqueid
86,,1965.4934817728,0,311,success,6,64,17
35,,5308.1544913341,1564,0,gamble,5,65,17
4,,3165.2239884543,1633,0,gamble,4,66,17
35,,1038.2077376087,1239,0,gamble,5,67,17
24,,959.7307358321,0,391,success,4,68,17
1,,3106.9548137216,0,424,success,1,69,17
2,,1096.9837170423,0,421,success,2,70,17
75,,1989.0273648699,1077,0,gamble,5,71,17
31,,4703.3425197667,0,312,success,1,72,17
3,,4679.6229147518,0,373,success,3,73,17
33,,4878.0668595701,1064,0,gamble,3,74,17
3,,0,0,352,success,3,75,17
1,,5126.6081897568,0,469,success,1,76,17
31,,983.0600944305,0,306,success,1,77,17
35,,5252.4087077414,723,0,gamble,5,78,17
21,,3078.0168375713,0,347,success,1,79,17
5,,966.1424500109,981,0,gamble,5,80,17
35,,4695.6237065528,808,0,gamble,5,81,17
2,,5248.2215136724,0,342,success,2,82,17
22,,3109.6720910447,0,371,success,2,83,17
4,,5285.5027592944,1228,0,gamble,4,84,17
22,,915.3159786254,0,359,success,2,85,17
5,,957.9947290178,918,0,gamble,5,86,17
6,,5150.3122517581,617,0,gamble,6,87,17
5,,0,0,383,success,5,88,17
6,,5122.4448107764,766,0,gamble,6,89,17
23,,5382.5393416964,0,546,success,3,90,17
26,,4696.8246077891,1013,0,gamble,6,91,17
4,,4972.1251197042,1613,0,gamble,4,92,17
25,,4919.9088220306,0,369,success,5,93,17
3,,3182.004087457,0,251,success,3,94,17
34,,2896.8957960881,964,0,gamble,4,95,17
32,,5138.9612181242,0,341,success,2,96,17
34,,5043.56991093,787,0,gamble,4,97,17
26,,5047.8532559893,0,274,success,6,98,17
3,,1039.2872796108,0,361,success,3,99,17
6,,0,0,383,success,6,100,17
2,,844.2575186403,0,393,success,2,101,17
4,,0,0,386,success,4,102,17
2,,2910.2498673608,0,312,success,2,103,17
4,,4744.0056486976,1500,0,gamble,4,104,17
1,,3064.7114692601,0,312,success,1,105,17
36,,1050.9110699898,912,0,gamble,6,106,17
24,,5076.9995279024,0,379,success,4,107,17
31,,3062.0770431879,0,343,success,1,108,17
26,,5152.1973694958,0,374,success,6,109,17
3,,5058.3721161547,0,359,success,3,110,17
4,,1227.5871255678,1938,0,gamble,4,111,17
2,,3057.8193428237,0,245,success,2,112,17
25,,1030.9583540592,0,298,success,5,113,17
25,,4790.4434432736,0,266,success,5,114,17
33,,928.910769714,1419,0,gamble,3,115,17
2,,3942.6966623137,0,463,success,2,116,17
6,,2992.9836477307,961,0,gamble,6,117,17
4,,5010.3676074888,0,382,success,4,118,17
21,,4965.8254575879,0,335,success,1,119,17
32,,5353.7275947833,0,342,success,2,120,17
24,,4737.8250617313,0,443,success,4,121,17
1,,4966.4186480467,0,357,success,1,122,17
1,2086116,0,0,418,success,1,123,17
2,,5097.2995871874,0,250,success,2,1,18
6,,841.5686858227,0,225,success,6,2,18
23,,4969.0500424301,0,0,earlyFail,3,3,18
34,,5359.6297016182,1738,0,gamble,4,4,18
35,,1059.9624671587,0,267,success,5,5,18
32,,1097.001860374,1255,0,gamble,2,6,18
4,,4810.9228329666,0,296,success,4,7,18
2,,3870.1925205459,0,129,success,2,8,18
26,,5221.5808872787,0,228,success,6,9,18
3,,4993.3159512772,0,243,success,3,10,18
75,,1954.043942176,0,292,success,5,11,18
5,,918.2868190927,0,169,success,5,12,18
36,,3094.4693517068,1892,0,gamble,6,13,18
23,,5131.3758759309,0,249,success,3,14,18
3,,3043.4847902619,0,225,success,3,15,18
2,,4692.8527882927,0,189,success,2,16,18
1,,1068.9825635487,0,0,earlyFail,1,17,18
4,,0,0,430,success,4,18,18
2,,1134.8449802962,0,335,success,2,19,18
2,,5111.8954818906,0,184,success,2,20,18
36,,4974.0394630458,1196,0,gamble,6,21,18
33,,2982.267649792,0,280,success,3,22,18
4,,4905.4104057214,0,271,success,4,23,18
6,,4950.0351423024,0,188,success,6,24,18
3,,912.2457189637,0,183,success,3,25,18
3,,4657.6163632535,0,391,success,3,26,18
1,,1066.085676328,0,834,success,1,27,18
35,,4950.9363829581,1619,0,gamble,5,28,18
32,,3082.1484442185,0,0,fail,2,29,18
2,,1107.138937893,0,272,success,2,30,18
26,,2971.6599388609,1353,0,gamble,6,31,18
23,,1019.8424776742,0,301,success,3,32,18
25,,5243.3053979695,0,274,success,5,33,18
1,,4935.8357888661,0,441,success,1,34,18
31,,1082.4373038897,0,371,success,1,35,18
21,,5129.714502261,0,325,success,1,36,18
5,,5194.9537232246,0,117,success,5,37,18
24,,5012.1823716546,0,256,success,4,38,18
36,,5291.1692774349,1136,0,gamble,6,39,18
4,,0,0,379,success,4,40,18
33,,5153.1761179292,2047,0,gamble,3,41,18
35,,5086.0994842021,1613,0,gamble,5,42,18
36,,4673.9434590134,1065,0,gamble,6,43,18
25,,934.2100691327,0,272,success,5,44,18
25,,2964.1041964421,0,263,success,5,45,18
6,,3015.4656086259,0,293,success,6,46,18
31,,2971.7775926354,0,253,success,1,47,18
2,,0,0,241,success,2,48,18
22,,5288.5093770148,0,282,success,2,49,18
26,,1071.2449034162,0,125,success,6,50,18
3,,5101.9006696447,0,190,success,3,51,18
22,,4975.9726705596,0,237,success,2,52,18
6,,4723.679375978,0,213,success,6,53,18
34,,2952.8751319854,0,0,earlyFail,4,54,18
34,,884.9053990499,2150,0,gamble,4,55,18
25,,4776.1000007589,0,498,success,5,56,18
1,,4989.2299635966,0,0,earlyFail,1,57,18
3,,0,0,338,success,3,58,18
5,,950.3549075573,0,318,success,5,59,18
6,,969.224863023,0,0,earlyFail,6,60,18
6,,5177.3236909247,0,304,success,6,61,18
26,,4812.1831057205,0,349,success,6,62,18
1,,0,0,427,success,1,63,18
4,,5291.8621811596,0,343,success,4,64,18
25,,5146.941099405,0,288,success,5,65,18
32,,5282.311517335,0,314,success,2,66,18
2,,4967.6464396779,0,214,success,2,67,18
3,,991.0333426696,0,177,success,3,68,18
86,,1922.5541348768,0,312,success,6,69,18
35,,2900.9282604984,0,0,earlyFail,5,70,18
21,,948.2843145278,0,0,fail,1,71,18
3,,0,0,334,success,3,72,18
23,,4733.8591075188,0,166,success,3,73,18
24,,923.377935627,0,399,success,4,74,18
1,,3072.7519467949,0,192,success,1,75,18
5,,2998.6739292569,0,0,earlyFail,5,76,18
5,,4702.2291024772,0,185,success,5,77,18
5,,2924.3440857267,0,301,success,5,78,18
6,,4941.5395245116,0,282,success,6,79,18
4,,1019.6202359551,0,277,success,4,80,18
4,,879.0312081497,0,222,success,4,81,18
34,,4675.8819479141,1784,0,gamble,4,82,18
3,,5180.9342660751,0,180,success,3,83,18
22,,1042.3947370768,0,71,success,2,84,18
1,,2973.0359474301,0,212,success,1,85,18
6,,0,0,234,success,6,86,18
5,,0,0,297,success,5,87,18
32,,4849.4909106114,0,294,success,2,88,18
32,,4874.9356899574,0,178,success,2,89,18
5,,0,0,247,success,5,90,18
22,,3128.3527233774,0,185,success,2,91,18
23,,3026.8279756168,0,174,success,3,92,18
1,,4862.4935267091,0,376,success,1,93,18
35,,4891.1139280138,0,170,success,5,94,18
6,,2986.3935867519,0,226,success,6,95,18
4,,2883.7173648607,0,222,success,4,96,18
26,,4515.8480096998,0,187,success,6,97,18
31,,5184.1722916472,0,161,success,1,98,18
24,,2931.8924345305,0,149,success,4,99,18
1,,0,0,271,success,1,100,18
24,,4791.2991011255,0,185,success,4,101,18
31,,4704.1007205546,0,157,success,1,102,18
31,,5127.8555139487,0,237,success,1,103,18
6,,0,0,250,success,6,104,18
21,,4744.5851050022,0,206,success,1,105,18
33,,5088.0008013943,0,76,success,3,106,18
24,,5338.1156920727,0,206,success,4,107,18
33,,1233.004995638,0,202,success,3,108,18
34,,5000.0226126011,0,164,success,4,109,18
2,,3028.8967768951,0,169,success,2,110,18
36,,990.1176100959,0,287,success,6,111,18
4,,4940.6791381429,0,183,success,4,112,18
1,,5343.3909712746,0,74,success,1,113,18
2,,0,0,195,success,2,114,18
22,,4832.8076211852,0,321,success,2,115,18
3,,3036.4080987103,0,170,success,3,116,18
21,,3086.7312293239,0,157,success,1,117,18
4,,3039.8844331221,0,162,success,4,118,18
5,,5062.8473735748,0,113,success,5,119,18
33,,4781.4809649446,0,227,success,3,120,18
21,,5084.7501915094,0,173,success,1,121,18
5,,5048.9928106183,0,258,success,5,122,18
2,1949730,3058.0946641021,0,208,success,2,123,18
5,,3053.8376246646,0,139,success,5,1,19
26,,3006.8374999505,0,188,success,6,2,19
34,,3070.1822684771,0,0,earlyFail,4,3,19
5,,4842.1257745936,0,219,success,5,4,19
21,,4651.6249525489,972,0,gamble,1,5,19
5,,0,0,31,success,5,6,19
1,,997.8986371245,1304,0,gamble,1,7,19
31,,1072.3392065381,2033,0,gamble,1,8,19
24,,2967.5966233073,0,21,success,4,9,19
36,,2830.7080888723,1565,0,gamble,6,10,19
32,,1083.7221502479,0,81,success,2,11,19
75,,1974.4572293096,1860,0,gamble,5,12,19
1,,5330.0631045204,0,89,success,1,13,19
1,,0,0,184,success,1,14,19
3,,4915.9070788606,0,60,success,3,15,19
22,,5381.4121507698,0,100,success,2,16,19
4,,4997.0140393946,1535,0,gamble,4,17,19
34,,4739.6953777184,1188,0,gamble,4,18,19
4,,962.0199959486,0,193,success,4,19,19
35,,4728.3118528117,0,0,earlyFail,5,20,19
2,,0,0,118,success,2,21,19
86,,2072.1225857542,0,115,success,6,22,19
25,,2973.9911157786,0,50,success,5,23,19
31,,5002.9685621768,1036,0,gamble,1,24,19
34,,5187.3955340879,0,144,success,4,25,19
36,,1142.9586286281,0,30,success,6,26,19
5,,3091.4512112774,0,160,success,5,27,19
26,,981.7778935837,0,121,success,6,28,19
34,,909.2787113648,0,177,success,4,29,19
23,,1010.0920679672,0,205,success,3,30,19
4,,2929.3879198763,0,79,success,4,31,19
2,,939.9941178938,0,136,success,2,32,19
21,,2989.8227124887,0,51,success,1,33,19
22,,4960.599377972,0,71,success,2,34,19
2,,4898.6984846079,0,81,success,2,35,19
1,,4998.5095784905,0,105,success,1,36,19
33,,5256.642139232,0,31,success,3,37,19
2,,5284.8027597683,0,134,success,2,38,19
24,,5181.3405074763,0,91,success,4,39,19
5,,0,0,116,success,5,40,19
3,,4730.6464448231,0,37,success,3,41,19
21,,939.4170411893,0,47,success,1,42,19
3,,832.8336092106,0,93,success,3,43,19
35,,5236.2677917704,1325,0,gamble,5,44,19
6,,3077.8810464859,0,114,success,6,45,19
4,,978.2360079458,0,69,success,4,46,19
33,,5138.8278039429,0,189,success,3,47,19
32,,5305.266039845,0,94,success,2,48,19
1,,5018.9053221983,0,92,success,1,49,19
25,,824.173700044,0,0,earlyFail,5,50,19
35,,2957.1846507357,1201,0,gamble,5,51,19
3,,2985.3025379664,0,120,success,3,52,19
1,,2894.8665147125,0,128,success,1,53,19
1,,1000.9687724188,0,98,success,1,54,19
6,,5085.7879575325,0,175,success,6,55,19
23,,4725.3122338131,0,157,success,3,56,19
4,,4744.5342104573,0,97,success,4,57,19
26,,4637.2216603962,0,21,success,6,58,19
24,,5101.7563065413,0,203,success,4,59,19
32,,3009.4220236681,0,99,success,2,60,19
24,,4679.726512021,0,193,success,4,61,19
2,,4849.5335281667,0,149,success,2,62,19
5,,1010.3145283535,0,157,success,5,63,19
23,,5359.9030788985,0,125,success,3,64,19
24,,978.0347364319,0,78,success,4,65,19
4,,5268.2111530775,0,146,success,4,66,19
2,,0,0,214,success,2,67,19
31,,3080.0213915657,0,46,success,1,68,19
23,,2978.0784953703,0,0,earlyFail,3,69,19
4,,0,0,225,success,4,70,19
3,,0,0,134,success,3,71,19
33,,3054.1611015788,0,42,success,3,72,19
32,,4735.0570069222,0,122,success,2,73,19
25,,5120.9312812955,0,133,success,5,74,19
33,,871.624606835,0,129,success,3,75,19
22,,3042.683625967,0,0,earlyFail,2,76,19
22,,4681.4079710371,0,154,success,2,77,19
33,,4665.7257847515,0,108,success,3,78,19
5,,1039.8868854663,0,86,success,5,79,19
21,,5011.4004550562,0,88,success,1,80,19
21,,5265.737880073,0,78,success,1,81,19
3,,5197.1964469781,0,81,success,3,82,19
5,,5019.9936399087,0,127,success,5,83,19
2,,2868.1146523246,0,121,success,2,84,19
26,,5063.5870898049,0,187,success,6,85,19
35,,924.6890727678,2037,0,gamble,5,86,19
6,,4722.0688010934,0,56,success,6,87,19
6,,4993.0842506856,0,107,success,6,88,19
32,,4844.2324027482,0,136,success,2,89,19
5,,4978.2304600378,0,151,success,5,90,19
3,,4955.150611604,0,174,success,3,91,19
36,,4989.4713476357,1495,0,gamble,6,92,19
2,,923.5297281583,0,219,success,2,93,19
26,,5254.1669427588,0,202,success,6,94,19
22,,1200.884586841,0,41,success,2,95,19
6,,2930.5484803081,0,193,success,6,96,19
34,,5088.64841603,1129,0,gamble,4,97,19
31,,4787.8384134885,927,0,gamble,1,98,19
35,,4896.6831389883,987,0,gamble,5,99,19
1,,3193.3591897007,1710,0,gamble,1,100,19
36,,4887.813455897,1195,0,gamble,6,101,19
6,,1072.8837748093,0,211,success,6,102,19
3,,2842.3524632289,0,86,success,3,103,19
23,,5142.8289535839,0,82,success,3,104,19
2,,4903.4210898044,0,217,success,2,105,19
3,,0,0,167,success,3,106,19
36,,5049.0895474033,866,0,gamble,6,107,19
4,,0,0,192,success,4,108,19
5,,5301.9297042183,0,85,success,5,109,19
1,,0,0,136,success,1,110,19
6,,939.0076018751,0,183,success,6,111,19
6,,0,0,0,fail,6,112,19
2,,2935.0393011298,0,153,success,2,113,19
1,,4739.4131741572,0,31,success,1,114,19
31,,5211.6036051661,1533,0,gamble,1,115,19
3,,933.6060270713,0,122,success,3,116,19
6,,0,0,137,success,6,117,19
6,,5301.7801252387,0,100,success,6,118,19
25,,5077.2757735252,0,138,success,5,119,19
2,,4028.2897648449,0,177,success,2,120,19
4,,4953.6462444452,0,227,success,4,121,19
25,,4609.183866807,0,278,success,5,122,19
4,1643821,3029.9346629304,0,108,success,4,123,19
21,,896.7976066637,0,389,success,1,1,20
6,,5050.1993292895,0,362,success,6,2,20
24,,1046.1724567878,0,439,success,4,3,20
33,,5025.7044001244,0,434,success,3,4,20
31,,4766.4374063468,1049,0,gamble,1,5,20
36,,4956.6434387627,0,426,success,6,6,20
22,,4698.3149262476,0,437,success,2,7,20
5,,4971.8586205219,0,441,success,5,8,20
1,,5452.7814218815,0,494,success,1,9,20
3,,942.5773598359,2120,0,gamble,3,10,20
32,,4638.778987235,1308,0,gamble,2,11,20
34,,5009.9803911757,1050,0,gamble,4,12,20
26,,5285.3574560283,0,454,success,6,13,20
4,,4737.447483792,0,528,success,4,14,20
21,,4748.418234072,0,415,success,1,15,20
2,,1030.3950722331,0,434,success,2,16,20
3,,4928.2838228905,0,409,success,3,17,20
86,,2007.747670157,0,421,success,6,18,20
23,,4669.8254501588,0,448,success,3,19,20
24,,4739.6171239129,0,475,success,4,20,20
24,,5442.8651251174,0,458,success,4,21,20
3,,0,0,444,success,3,22,20
23,,2955.2998977229,0,434,success,3,23,20
32,,4999.8276987383,1404,0,gamble,2,24,20
32,,906.5565796332,0,468,success,2,25,20
2,,2999.8933203669,0,481,success,2,26,20
6,,0,0,475,success,6,27,20
31,,5296.7276161926,0,446,success,1,28,20
75,,1938.5453993459,1669,0,gamble,5,29,20
24,,2930.9308879337,0,463,success,4,30,20
4,,4838.7630825952,0,417,success,4,31,20
2,,3088.4979302984,0,459,success,2,32,20
22,,5259.1915974729,0,451,success,2,33,20
21,,3029.3880585508,0,529,success,1,34,20
25,,1032.5880982835,0,407,success,5,35,20
1,,5035.0786536956,0,471,success,1,36,20
2,,945.7078997898,0,433,success,2,37,20
5,,1035.9968367282,0,545,success,5,38,20
25,,4788.675099747,0,434,success,5,39,20
2,,4589.1686070514,0,472,success,2,40,20
3,,1020.6341878189,0,482,success,3,41,20
4,,1065.1550979227,0,417,success,4,42,20
5,,3016.7869939992,0,435,success,5,43,20
35,,1057.4546483682,0,0,earlyFail,5,44,20
6,,0,0,402,success,6,45,20
1,,5012.0644036029,0,582,success,1,46,20
2,,0,0,451,success,2,47,20
36,,1025.078281067,2113,0,gamble,6,48,20
23,,4937.3557252905,0,416,success,3,49,20
21,,5207.0004432197,0,447,success,1,50,20
24,,5085.1118357734,0,397,success,4,51,20
6,,4856.6625419851,0,446,success,6,52,20
23,,5226.8268946296,0,467,success,3,53,20
5,,0,0,440,success,5,54,20
35,,5018.0476395117,1461,0,gamble,5,55,20
5,,5184.4044247191,0,424,success,5,56,20
22,,2838.9175184757,0,463,success,2,57,20
6,,4728.4800309172,0,471,success,6,58,20
5,,1087.8260371951,0,406,success,5,59,20
33,,3040.2376439487,1994,0,gamble,3,60,20
33,,1052.8285700374,1464,0,gamble,3,61,20
34,,4732.5603708332,1205,0,gamble,4,62,20
21,,5008.4437599602,0,453,success,1,63,20
3,,5036.622261754,0,463,success,3,64,20
34,,1043.2215285024,0,456,success,4,65,20
2,,5344.2300869852,0,443,success,2,66,20
1,,0,0,505,success,1,67,20
32,,2975.747803452,0,434,success,2,68,20
5,,5021.1159317519,0,449,success,5,69,20
2,,4976.7152315856,0,415,success,2,70,20
4,,3010.3625308126,0,470,success,4,71,20
2,,5128.5684543669,0,422,success,2,72,20
5,,0,0,405,success,5,73,20
1,,1046.8918909705,0,459,success,1,74,20
34,,3026.7477795331,0,434,success,4,75,20
26,,1020.973305655,0,392,success,6,76,20
5,,4763.4042973927,0,538,success,5,77,20
6,,998.8407292864,0,365,success,6,78,20
35,,5232.1619939697,1492,0,gamble,5,79,20
3,,5268.648245276,0,359,success,3,80,20
1,,0,0,426,success,1,81,20
1,,4709.2452922093,0,411,success,1,82,20
3,,0,0,438,success,3,83,20
31,,4854.1551047647,0,413,success,1,84,20
4,,5359.8349292473,0,353,success,4,85,20
2,,3915.9333108764,0,405,success,2,86,20
3,,2971.6311128792,0,375,success,3,87,20
2,,0,0,401,success,2,88,20
1,,3025.4764168238,0,355,success,1,89,20
6,,954.6940634643,0,387,success,6,90,20
4,,962.5420109247,0,416,success,4,91,20
34,,5291.1991875692,1440,0,gamble,4,92,20
32,,5189.0239156444,0,422,success,2,93,20
36,,5284.3711077201,1149,0,gamble,6,94,20
1,,1102.5549541882,0,455,success,1,95,20
5,,3097.8601406969,0,472,success,5,96,20
22,,5011.5972703378,0,648,success,2,97,20
33,,5239.2952923387,1723,0,gamble,3,98,20
26,,5118.9777203278,0,484,success,6,99,20
31,,1022.69219097,0,413,success,1,100,20
6,,2896.8988339982,0,483,success,6,101,20
26,,3012.4514861791,0,588,success,6,102,20
36,,2969.4506466367,1317,0,gamble,6,103,20
25,,4687.0921927577,0,449,success,5,104,20
35,,4703.2756339009,1289,0,gamble,5,105,20
25,,2919.6240119486,0,471,success,5,106,20
3,,2955.0434158887,0,421,success,3,107,20
22,,1036.5883453584,0,485,success,2,108,20
3,,4986.8564660257,0,527,success,3,109,20
6,,5302.6332051543,0,488,success,6,110,20
1,,2994.0498531767,0,398,success,1,111,20
4,,4996.7778098114,0,382,success,4,112,20
6,,2990.1827377515,0,394,success,6,113,20
23,,1065.9029703945,0,390,success,3,114,20
25,,5274.5765654588,0,417,success,5,115,20
4,,2934.4101574482,0,464,success,4,116,20
4,,0,0,432,success,4,117,20
36,,4846.3602345563,1560,0,gamble,6,118,20
31,,2977.1592384384,0,506,success,1,119,20
35,,3029.6240052877,1360,0,gamble,5,120,20
33,,4809.3959522217,0,417,success,3,121,20
4,,0,0,458,success,4,122,20
26,3076534,4796.5752100659,0,447,success,6,123,20
21,,3078.1181647652,0,358,success,1,1,21
31,,5160.3605577592,1811,0,gamble,1,2,21
5,,1019.5770282528,1807,0,gamble,5,3,21
24,,4661.6071860032,0,245,success,4,4,21
25,,864.9205286865,0,339,success,5,5,21
6,,0,0,0,fail,6,6,21
25,,4805.081690852,0,300,success,5,7,21
6,,2976.8038651549,2220,0,gamble,6,8,21
24,,5034.3650528234,0,0,earlyFail,4,9,21
4,,0,0,563,success,4,10,21
25,,4977.4541297475,0,272,success,5,11,21
6,,5326.912037066,1613,0,gamble,6,12,21
32,,1131.4837321348,2022,0,gamble,2,13,21
34,,5318.9748784322,0,0,earlyFail,4,14,21
33,,4646.3460168737,0,0,earlyFail,3,15,21
1,,4834.0693574481,0,0,fail,1,16,21
2,,1032.2594157881,0,190,success,2,17,21
21,,1070.6946915747,0,187,success,1,18,21
1,,2856.0238954575,0,0,earlyFail,1,19,21
34,,4914.4611846146,1376,0,gamble,4,20,21
3,,4918.9623495474,1828,0,gamble,3,21,21
5,,0,0,594,success,5,22,21
23,,995.5943106525,0,208,success,3,23,21
3,,2966.981602628,0,0,earlyFail,3,24,21
31,,4904.5945488015,0,0,earlyFail,1,25,21
2,,1003.9269452483,1871,0,gamble,2,26,21
36,,950.6491013519,2081,0,gamble,6,27,21
32,,5300.5214046561,1421,0,gamble,2,28,21
6,,5095.8657233561,1288,0,gamble,6,29,21
2,,0,0,290,success,2,30,21
6,,5001.0551306202,1800,0,gamble,6,31,21
32,,5014.3633343071,1547,0,gamble,2,32,21
5,,5341.4884303592,0,252,success,5,33,21
1,,3006.8714499748,1019,0,gamble,1,34,21
34,,4720.9965558388,2106,0,gamble,4,35,21
35,,4992.890487651,0,0,earlyFail,5,36,21
34,,1147.70801102,1968,0,gamble,4,37,21
33,,5159.0345048774,1468,0,gamble,3,38,21
3,,4672.0154295169,2130,0,gamble,3,39,21
1,,0,0,0,earlyFail,1,40,21
23,,2943.4595488637,0,225,success,3,41,21
4,,5309.5020196862,2173,0,gamble,4,42,21
75,,1987.8524497598,0,264,success,5,43,21
3,,1040.3112936325,0,326,success,3,44,21
5,,4512.8902049546,0,587,success,5,45,21
32,,4610.4415414872,0,667,success,2,46,21
25,,5216.4843521424,0,177,success,5,47,21
2,,5351.3446023783,1066,0,gamble,2,48,21
21,,5182.2387426804,0,0,fail,1,49,21
21,,4948.7144672609,0,0,fail,1,50,21
3,,2978.7133836523,0,216,success,3,51,21
6,,4733.1324974393,0,218,success,6,52,21
22,,5207.6551256624,0,244,success,2,53,21
35,,4839.1591659519,1484,0,gamble,5,54,21
26,,5031.2089802665,0,500,success,6,55,21
35,,1119.5716313853,1969,0,gamble,5,56,21
6,,832.1197114204,0,220,success,6,57,21
35,,3040.0178728981,2161,0,gamble,5,58,21
4,,0,0,217,success,4,59,21
5,,5038.1065833454,0,353,success,5,60,21
5,,4961.1532035561,0,152,success,5,61,21
1,,907.4785705556,0,357,success,1,62,21
4,,969.2397687857,0,0,earlyFail,4,63,21
26,,4943.8782609314,0,237,success,6,64,21
86,,2160.5242770425,0,418,success,6,65,21
23,,5114.2403400578,0,0,earlyFail,3,66,21
4,,4791.5836706076,0,325,success,4,67,21
22,,4974.4526172297,0,305,success,2,68,21
33,,4952.2440893869,0,0,earlyFail,3,69,21
3,,0,0,364,success,3,70,21
3,,0,0,258,success,3,71,21
6,,2982.9171466427,0,185,success,6,72,21
1,,1022.6579221023,2061,0,gamble,1,73,21
4,,1092.8276635054,0,433,success,4,74,21
31,,4684.8565596422,1206,0,gamble,1,75,21
1,,5062.2813436389,0,328,success,1,76,21
3,,5159.5922288219,1571,0,gamble,3,77,21
1,,5318.1269785734,0,438,success,1,78,21
24,,5236.3023013303,0,455,success,4,79,21
