,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,ignoreRT,indexOf,interest,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
3086,,,,4,,,,,,,,,,,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3087,,,,,,,,,,2,,,,,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3088,,,,,,,,,,,,,10,,,,,,,,,,A1TLQ6BTDQX7US:3PMBY0YE273TTUYM9WXTITW3SM49CQ,
3089,,,Begin,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3090,,,NextPage,,,,,,,,,0,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,5451
3091,,,NextPage,,,,,,,,,1,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,22093
3092,,,NextPage,,,,,,,,,2,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,53711
3093,,,FinishInstructions,,,,,,,,,3,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,37562
3094,,5,,,,,,0,0,,0,,,,588,,success,5,,,,1,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3095,,31,,,,,,3.913882569,2366,,0,,,,0,,gamble,1,,,,2,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3096,,6,,,,,,3.840251727,1826,,0,,,,0,,gamble,6,,,,3,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3097,,4,,,,,,4.124851052,0,,2378,,,,596,,success,4,,,,4,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3098,,32,,,,,,4.071087535,1451,,0,,,,0,,gamble,2,,,,5,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3099,,24,,,,,,6.295111773,0,,1395,,,,482,,success,4,,,,6,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3100,,6,,,,,,1.947496207,1647,,0,,,,0,,gamble,6,,,,7,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3101,,3,,,,,,6.309074859,0,,2083,,,,475,,success,3,,,,8,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3102,,32,,,,,,6.16246878,1560,,0,,,,0,,gamble,2,,,,9,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3103,,35,,,,,,7.197079154,1986,,0,,,,0,,gamble,5,,,,10,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3104,,24,,,,,,6.125915304,0,,1520,,,,490,,success,4,,,,11,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3105,,86,,,,,,6.061195803,0,,2682,,,,217,,success,6,,,,12,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3106,,36,,,,,,1.965072198,1702,,0,,,,0,,gamble,6,,,,13,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3107,,2,,,,,,6.11911207,0,,2379,,,,580,,success,2,,,,14,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3108,,2,,,,,,4.122285974,0,,1952,,,,0,,fail,2,,,,15,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3109,,6,,,,,,6.178664024,1909,,0,,,,0,,gamble,6,,,,16,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3110,,32,,,,,,4.058803549,0,,1671,,,,540,,success,2,,,,17,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3111,,34,,,,,,1.999727456,2186,,0,,,,0,,gamble,4,,,,18,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3112,,1,,,,,,4.161870936,1298,,0,,,,0,,gamble,1,,,,19,AJ7MWBQFNH3E4:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3113,,,Begin,,,,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3114,,,NextPage,,,,,,,,,0,,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,10909
3115,,,NextPage,,,,,,,,,1,,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,24616
3116,,,NextPage,,,,,,,,,2,,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,54390
3117,,,FinishInstructions,,,,,,,,,3,,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,33945
3118,,36,,,,,,6.26152466,0,,5169,,,,418,,success,6,,,,1,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3119,,33,,,,,,7.104430341,0,,2960,,,,457,,success,3,,,,2,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3120,,86,,,,,,1.939772449,0,,2205,,,,398,,success,6,,,,3,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3121,,26,,,,,,3.970112267,0,,2687,,,,370,,success,6,,,,4,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3122,,35,,,,,,7.240455178,0,,1922,,,,363,,success,5,,,,5,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3123,,2,,,,,,4.062011468,0,,3782,,,,397,,success,2,,,,6,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3124,,23,,,,,,3.996390755,0,,2361,,,,457,,success,3,,,,7,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3125,,21,,,,,,4.080151558,0,,2745,,,,376,,success,1,,,,8,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3126,,4,,,,,,7.259438526,0,,2790,,,,411,,success,4,,,,9,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3127,,3,,,,,,0,0,,2790,,,,477,,success,3,,,,10,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3128,,5,,,,,,0,0,,2790,,,,642,,success,5,,,,11,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3129,,24,,,,,,6.230515551,0,,2224,,,,460,,success,4,,,,12,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3130,,2,,,,,,2.015599719,0,,3615,,,,619,,success,2,,,,13,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3131,,6,,,,,,2.034945301,0,,2410,,,,385,,success,6,,,,14,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3132,,22,,,,,,4.064308927,0,,2296,,,,374,,success,2,,,,15,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3133,,34,,,,,,3.976763087,3406,,0,,,,0,,gamble,4,,,,16,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3134,,25,,,,,,1.940760023,0,,1961,,,,484,,success,5,,,,17,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3135,,3,,,,,,3.998945426,0,,3067,,,,368,,success,3,,,,18,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3136,,24,,,,,,2.137414614,0,,1321,,,,420,,success,4,,,,19,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3137,,75,,,,,,3.982777798,0,,5298,,,,373,,success,5,,,,20,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3138,,4,,,,,,1.859400064,0,,2119,,,,558,,success,4,,,,21,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3139,,31,,,,,,1.882485926,2599,,0,,,,0,,gamble,1,,,,22,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3140,,4,,,,,,2.180085968,0,,1467,,,,453,,success,4,,,,23,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3141,,3,,,,,,7.346521661,0,,1410,,,,475,,success,3,,,,24,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3142,,24,,,,,,3.990391064,0,,1398,,,,535,,success,4,,,,25,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3143,,2,,,,,,7.116011874,0,,1251,,,,393,,success,2,,,,26,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3144,,34,,,,,,3.897300653,2972,,0,,,,0,,gamble,4,,,,27,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3145,,25,,,,,,3.979016254,0,,1405,,,,555,,success,5,,,,28,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3146,,86,,,,,,7.350245556,0,,2678,,,,465,,success,6,,,,29,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3147,,36,,,,,,2.174617721,4208,,0,,,,0,,gamble,6,,,,30,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3148,,21,,,,,,1.806598437,0,,1350,,,,401,,success,1,,,,31,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3149,,33,,,,,,3.936706989,2389,,0,,,,0,,gamble,3,,,,32,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3150,,34,,,,,,1.954848216,4610,,0,,,,0,,gamble,4,,,,33,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3151,,32,,,,,,7.159862778,2361,,0,,,,0,,gamble,2,,,,34,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3152,,5,,,,,,6.070050801,0,,2719,,,,555,,success,5,,,,35,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3153,,3,,,,,,4.144568089,0,,1699,,,,593,,success,3,,,,36,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3154,,33,,,,,,2.090051283,1482,,0,,,,0,,gamble,3,,,,37,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3155,,2,,,,,,0,0,,0,,,,655,,success,2,,,,38,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3156,,25,,,,,,6.173299764,0,,1378,,,,353,,success,5,,,,39,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3157,,35,,,,,,2.098266904,2951,,0,,,,0,,gamble,5,,,,40,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3158,,5,,,,,,0,0,,0,,,,421,,success,5,,,,41,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3159,,3,,,,,,1.897898196,0,,1473,,,,405,,success,3,,,,42,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3160,,5,,,,,,2.006326989,0,,1407,,,,380,,success,5,,,,43,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3161,,36,,,,,,4.05655915,2536,,0,,,,0,,gamble,6,,,,44,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3162,,75,,,,,,1.977307497,0,,1809,,,,586,,success,5,,,,45,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3163,,35,,,,,,3.893777512,1973,,0,,,,0,,gamble,5,,,,46,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3164,,25,,,,,,2.049225018,0,,1559,,,,661,,success,5,,,,47,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3165,,26,,,,,,6.251650155,0,,1494,,,,666,,success,6,,,,48,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3166,,31,,,,,,4.056098578,3421,,0,,,,0,,gamble,1,,,,49,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3167,,3,,,,,,1.958861781,0,,2237,,,,486,,success,3,,,,50,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3168,,1,,,,,,0,0,,2237,,,,586,,success,1,,,,51,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3169,,1,,,,,,3.926179324,0,,2321,,,,427,,success,1,,,,52,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3170,,23,,,,,,2.004693166,0,,1814,,,,412,,success,3,,,,53,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3171,,4,,,,,,3.920927995,0,,1513,,,,448,,success,4,,,,54,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3172,,2,,,,,,3.91408512,0,,1527,,,,381,,success,2,,,,55,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3173,,21,,,,,,6.254607194,0,,1412,,,,375,,success,1,,,,56,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3174,,31,,,,,,7.22972227,2169,,0,,,,0,,gamble,1,,,,57,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3175,,34,,,,,,7.185930822,1565,,0,,,,0,,gamble,4,,,,58,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3176,,21,,,,,,6.240855944,0,,1138,,,,406,,success,1,,,,59,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3177,,36,,,,,,3.850367711,0,,2591,,,,390,,success,6,,,,60,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3178,,32,,,,,,6.154380513,1484,,0,,,,0,,gamble,2,,,,61,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3179,,1,,,,,,0,0,,0,,,,374,,success,1,,,,62,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3180,,2,,,,,,3.915297096,0,,1285,,,,503,,success,2,,,,63,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3181,,1,,,,,,6.183259614,0,,1325,,,,357,,success,1,,,,64,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3182,,21,,,,,,7.226708242,0,,1217,,,,459,,success,1,,,,65,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3183,,86,,,,,,4.063380423,0,,1216,,,,585,,success,6,,,,66,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3184,,2,,,,,,0,0,,1216,,,,690,,success,2,,,,67,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3185,,5,,,,,,6.178085148,0,,1639,,,,439,,success,5,,,,68,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3186,,33,,,,,,4.076120316,3451,,0,,,,0,,gamble,3,,,,69,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3187,,3,,,,,,0,0,,0,,,,508,,success,3,,,,70,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3188,,22,,,,,,2.109687895,0,,1293,,,,473,,success,2,,,,71,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3189,,21,,,,,,3.99728912,0,,1201,,,,568,,success,1,,,,72,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3190,,3,,,,,,6.266598973,0,,1823,,,,389,,success,3,,,,73,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3191,,2,,,,,,6.344389133,0,,1456,,,,438,,success,2,,,,74,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3192,,4,,,,,,3.961219523,0,,1334,,,,440,,success,4,,,,75,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3193,,86,,,,,,5.991137072,0,,1310,,,,500,,success,6,,,,76,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3194,,22,,,,,,7.377120243,0,,1445,,,,585,,success,2,,,,77,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3195,,1,,,,,,4.001135338,0,,2007,,,,417,,success,1,,,,78,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3196,,5,,,,,,4.13277452,0,,1561,,,,462,,success,5,,,,79,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3197,,32,,,,,,6.1205521,1548,,0,,,,0,,gamble,2,,,,80,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3198,,22,,,,,,6.204756693,0,,1191,,,,0,,earlyFail,2,,,,81,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3199,,26,,,,,,2.14772016,0,,1727,,,,368,,success,6,,,,82,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3200,,23,,,,,,7.35034894,0,,1494,,,,380,,success,3,,,,83,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3201,,1,,,,,,2.08445128,0,,1706,,,,470,,success,1,,,,84,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3202,,6,,,,,,4.106230337,0,,2674,,,,401,,success,6,,,,85,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3203,,2,,,,,,0,0,,2674,,,,426,,success,2,,,,86,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3204,,23,,,,,,1.915194148,0,,1351,,,,517,,success,3,,,,87,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3205,,75,,,,,,5.983445719,0,,4647,,,,407,,success,5,,,,88,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3206,,3,,,,,,6.209851536,0,,1574,,,,438,,success,3,,,,89,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3207,,6,,,,,,1.945509745,0,,1544,,,,396,,success,6,,,,90,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3208,,36,,,,,,6.169772369,1809,,0,,,,0,,gamble,6,,,,91,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3209,,6,,,,,,3.795425851,0,,1354,,,,537,,success,6,,,,92,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3210,,22,,,,,,2.027173039,0,,1170,,,,431,,success,2,,,,93,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3211,,2,,,,,,6.165984307,0,,1067,,,,456,,success,2,,,,94,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3212,,6,,,,,,6.252030951,0,,1559,,,,436,,success,6,,,,95,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3213,,31,,,,,,3.984549498,1654,,0,,,,0,,gamble,1,,,,96,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3214,,6,,,,,,7.357218195,0,,1376,,,,430,,success,6,,,,97,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3215,,1,,,,,,6.284973626,0,,1215,,,,361,,success,1,,,,98,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3216,,1,,,,,,2.002831931,0,,1136,,,,480,,success,1,,,,99,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3217,,24,,,,,,2.05538071,0,,1495,,,,439,,success,4,,,,100,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3218,,31,,,,,,2.048911211,1597,,0,,,,0,,gamble,1,,,,101,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3219,,26,,,,,,6.251125806,0,,1486,,,,491,,success,6,,,,102,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3220,,21,,,,,,2.075370819,0,,1772,,,,453,,success,1,,,,103,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3221,,32,,,,,,1.965177694,1535,,0,,,,0,,gamble,2,,,,104,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3222,,23,,,,,,6.248580406,0,,1257,,,,460,,success,3,,,,105,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3223,,22,,,,,,6.230416505,0,,1232,,,,461,,success,2,,,,106,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3224,,25,,,,,,4.222655794,0,,1713,,,,494,,success,5,,,,107,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3225,,26,,,,,,2.135042193,0,,2344,,,,500,,success,6,,,,108,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3226,,33,,,,,,1.998210853,2276,,0,,,,0,,gamble,3,,,,109,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3227,,4,,,,,,0,0,,0,,,,556,,success,4,,,,110,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3228,,35,,,,,,3.910205441,2267,,0,,,,0,,gamble,5,,,,111,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3229,,23,,,,,,3.960890153,0,,1568,,,,464,,success,3,,,,112,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3230,,4,,,,,,6.186531589,0,,1584,,,,405,,success,4,,,,113,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3231,,32,,,,,,1.948416309,1949,,0,,,,0,,gamble,2,,,,114,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3232,,6,,,,,,0,0,,0,,,,510,,success,6,,,,115,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3233,,36,,,,,,2.114247223,1696,,0,,,,0,,gamble,6,,,,116,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3234,,22,,,,,,3.871377655,0,,1408,,,,710,,success,2,,,,117,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3235,,5,,,,,,3.925662126,0,,1438,,,,447,,success,5,,,,118,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3236,,33,,,,,,6.268330867,1716,,0,,,,0,,gamble,3,,,,119,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3237,,1,,,,,,7.113332441,0,,1291,,,,557,,success,1,,,,120,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3238,,4,,,,,,0,0,,1291,,,,419,,success,4,,,,121,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3239,,31,,,,,,6.115923789,1521,,0,,,,0,,gamble,1,,,,122,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3240,,24,,,,,,3.783898929,0,,1444,,,,486,,success,4,,,,123,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3241,,24,,,,,,6.388385226,0,,1206,,,,476,,success,4,,,,124,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3242,,6,,,,,,0,0,,1206,,,,408,,success,6,,,,125,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3243,,4,,,,,,0,0,,1206,,,,400,,success,4,,,,126,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3244,,25,,,,,,7.289100253,0,,1184,,,,417,,success,5,,,,127,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3245,,36,,,,,,7.281909319,1712,,0,,,,0,,gamble,6,,,,128,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3246,,31,,,,,,6.253850851,1343,,0,,,,0,,gamble,1,,,,129,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3247,,32,,,,,,4.050937239,1983,,0,,,,0,,gamble,2,,,,130,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
3248,,35,,,,,,6.176317954,1519,,0,,,,0,,gamble,5,,,,131,A16SJ5D3DKUEXJ:3RJSC4XJ10UQYF1UUQRSBCP0X1O502,
