,BonusAmount,Trialid,action,design,difficulty,engagement,expTime,gambleDelay,gambleRT,indexOf,length,outcomeRT,phase,response,standardGamble,status,template,templates,trialNumber,uniqueid,viewTime
3206,,1.0,,,,,,0.0,0.0,,,187.0,,success,1,,,,36.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3207,,34.0,,,,,,1758.1115715346555,679.0,,,0.0,,gamble,4,,,,37.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3208,,23.0,,,,,,6708.766093544555,0.0,,,193.0,,success,3,,,,38.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3209,,2.0,,,,,,4113.4773425378535,0.0,,,263.0,,success,2,,,,39.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3210,,25.0,,,,,,1821.772432779197,0.0,,,534.0,,success,5,,,,40.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3211,,1.0,,,,,,0.0,0.0,,,483.0,,success,1,,,,41.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3212,,23.0,,,,,,4233.689917165297,0.0,,,515.0,,success,3,,,,42.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3213,,6.0,,,,,,4220.678478140135,916.0,,,0.0,,gamble,6,,,,43.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3214,,4.0,,,,,,6750.0,0.0,,,0.0,,fail,4,,,,44.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3215,,4.0,,,,,,4188.398275247366,0.0,,,482.0,,success,4,,,,45.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3216,,33.0,,,,,,4311.22425769313,613.0,,,0.0,,gamble,3,,,,46.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3217,,2.0,,,,,,0.0,0.0,,,463.0,,success,2,,,,47.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3218,,1.0,,,,,,1714.1100125235942,0.0,,,262.0,,success,1,,,,48.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3219,,4.0,,,,,,6750.0,0.0,,,344.0,,success,4,,,,49.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3220,,21.0,,,,,,6750.0,0.0,,,440.0,,success,1,,,,50.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3221,,2.0,,,,,,1742.1539027200834,0.0,,,457.0,,success,2,,,,51.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3222,,26.0,,,,,,6652.030797005627,0.0,,,315.0,,success,6,,,,52.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3223,,5.0,,,,,,0.0,0.0,,,232.0,,success,5,,,,53.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3224,,34.0,,,,,,6736.168116491285,701.0,,,0.0,,gamble,4,,,,54.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3225,,86.0,,,,,,1939.204424356327,0.0,,,0.0,,fail,6,,,,55.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3226,,22.0,,,,,,4226.189399879986,0.0,,,535.0,,success,2,,,,56.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3227,,2.0,,,,,,6750.0,0.0,,,285.0,,success,2,,,,57.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3228,,6.0,,,,,,4210.723972777571,809.0,,,0.0,,gamble,6,,,,58.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3229,,6.0,,,,,,0.0,0.0,,,422.0,,success,6,,,,59.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3230,,2.0,,,,,,3819.3942711029536,0.0,,,500.0,,success,2,,,,60.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3231,,1.0,,,,,,1787.6777458608624,0.0,,,0.0,,fail,1,,,,61.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3232,,1.0,,,,,,4313.802106851956,0.0,,,539.0,,success,1,,,,62.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3233,,1.0,,,,,,6679.37835313432,0.0,,,336.0,,success,1,,,,63.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3234,,4.0,,,,,,0.0,0.0,,,485.0,,success,4,,,,64.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3235,,32.0,,,,,,4082.4519092541527,624.0,,,0.0,,gamble,2,,,,65.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3236,,6.0,,,,,,0.0,0.0,,,443.0,,success,6,,,,66.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3237,,36.0,,,,,,4323.961898166373,0.0,,,475.0,,success,6,,,,67.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3238,,22.0,,,,,,1690.121863746654,0.0,,,492.0,,success,2,,,,68.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3239,,4.0,,,,,,0.0,0.0,,,493.0,,success,4,,,,69.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3240,,3.0,,,,,,6705.385567221908,0.0,,,489.0,,success,3,,,,70.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3241,,26.0,,,,,,4018.2596332182666,0.0,,,443.0,,success,6,,,,71.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3242,,6.0,,,,,,1806.1876197091956,640.0,,,0.0,,gamble,6,,,,72.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3243,,6.0,,,,,,6750.0,647.0,,,0.0,,gamble,6,,,,73.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3244,,3.0,,,,,,1745.5201735181263,677.0,,,0.0,,gamble,3,,,,74.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3245,,24.0,,,,,,6678.242685374202,0.0,,,566.0,,success,4,,,,75.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3246,,34.0,,,,,,4254.148408699082,0.0,,,449.0,,success,4,,,,76.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3247,,24.0,,,,,,4227.066242681856,525.0,,,0.0,,gamble,4,,,,77.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3248,,1.0,,,,,,6750.0,0.0,,,0.0,,fail,1,,,,78.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3249,,4.0,,,,,,1740.0980341965492,666.0,,,0.0,,gamble,4,,,,79.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3250,,3.0,,,,,,0.0,0.0,,,687.0,,success,3,,,,80.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3251,,23.0,,,,,,1835.4515694657698,0.0,,,463.0,,success,3,,,,81.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3252,,6.0,,,,,,1867.8500037237425,653.0,,,0.0,,gamble,6,,,,82.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3253,,1.0,,,,,,4177.272073339617,0.0,,,446.0,,success,1,,,,83.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3254,,2.0,,,,,,4064.974672249135,0.0,,,402.0,,success,2,,,,84.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3255,,31.0,,,,,,1616.1425591766817,0.0,,,466.0,,success,1,,,,85.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3256,,32.0,,,,,,6737.662761957552,0.0,,,668.0,,success,2,,,,86.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3257,,36.0,,,,,,6680.788535151412,718.0,,,0.0,,gamble,6,,,,87.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3258,,26.0,,,,,,1700.7677740292186,0.0,,,476.0,,success,6,,,,88.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3259,,33.0,,,,,,6747.488217121414,659.0,,,0.0,,gamble,3,,,,89.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3260,,25.0,,,,,,6750.0,0.0,,,0.0,,earlyFail,5,,,,90.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3261,,3.0,,,,,,1709.757329490435,0.0,,,477.0,,success,3,,,,91.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3262,,35.0,,,,,,1688.1573552114774,631.0,,,0.0,,gamble,5,,,,92.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3263,,1.0,,,,,2939725.0,0.0,0.0,,,419.0,,success,1,,,,93.0,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3264,,,,,,,,,,,,,postquestionnaire,,,begin,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3265,2.0,,,,,,,,,,,,postquestionnaire,,,submit,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,
3266,,,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,,,,,,,,,,,,,,,
3267,,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,,,,,,,,,,
3269,,,,A20HL4RSJ88TD8:3W8CV64QJ2ZKA292VOBUTKTIVSX9H3,,,,,,,,,,,,,,,,,
3270,,,Begin,,,,,,,,,,INSTRUCTIONS,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3271,,,NextPage,,,,,,,0.0,,,INSTRUCTIONS,,,,instructions/instruct-1.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,21002.0
3272,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,27707.0
3273,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,76063.0
3274,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,83483.0
3275,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,3257.0
3276,,,PrevPage,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,23127.0
3277,,,PrevPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,3357.0
3278,,,NextPage,,,,,,,1.0,,,INSTRUCTIONS,,,,instructions/instruct-2.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,17614.0
3279,,,NextPage,,,,,,,2.0,,,INSTRUCTIONS,,,,instructions/instruct-3.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,132157.0
3280,,,FinishInstructions,,,,,,,3.0,,,INSTRUCTIONS,,,,instructions/instruct-ready.html,,,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,35487.0
3281,,22.0,,,,,,1755.4034886014365,0.0,,,183.0,,success,2,,,,1.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3282,,23.0,,,,,,1744.9860138883394,582.0,,,0.0,,gamble,3,,,,2.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3283,,5.0,,,,,,0.0,0.0,,,209.0,,success,5,,,,3.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3284,,6.0,,,,,,0.0,0.0,,,261.0,,success,6,,,,4.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3285,,3.0,,,,,,6664.245187972098,0.0,,,236.0,,success,3,,,,5.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3286,,3.0,,,,,,0.0,0.0,,,326.0,,success,3,,,,6.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3287,,36.0,,,,,,6659.955927777337,0.0,,,235.0,,success,6,,,,7.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3288,,3.0,,,,,,0.0,0.0,,,195.0,,success,3,,,,8.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3289,,4.0,,,,,,4120.868171277622,677.0,,,0.0,,gamble,4,,,,9.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3290,,34.0,,,,,,4403.162696652325,0.0,,,223.0,,success,4,,,,10.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3291,,2.0,,,,,,0.0,0.0,,,251.0,,success,2,,,,11.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3292,,4.0,,,,,,4285.790987994969,496.0,,,0.0,,gamble,4,,,,12.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3293,,32.0,,,,,,6724.4853449294915,756.0,,,0.0,,gamble,2,,,,13.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3294,,1.0,,,,,,1769.8120488698487,688.0,,,0.0,,gamble,1,,,,14.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3295,,3.0,,,,,,1738.921769823962,802.0,,,0.0,,gamble,3,,,,15.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3296,,6.0,,,,,,6692.419597870197,622.0,,,0.0,,gamble,6,,,,16.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3297,,3.0,,,,,,4247.803395063005,486.0,,,0.0,,gamble,3,,,,17.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3298,,31.0,,,,,,1656.7947857974468,0.0,,,0.0,,earlyFail,1,,,,18.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3299,,2.0,,,,,,6750.0,533.0,,,0.0,,gamble,2,,,,19.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3300,,4.0,,,,,,0.0,0.0,,,353.0,,success,4,,,,20.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3301,,4.0,,,,,,6645.644323318722,733.0,,,0.0,,gamble,4,,,,21.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3302,,1.0,,,,,,6750.0,631.0,,,0.0,,gamble,1,,,,22.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3303,,6.0,,,,,,1840.5438388124924,0.0,,,0.0,,fail,6,,,,23.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3304,,25.0,,,,,,4310.669413334674,635.0,,,0.0,,gamble,5,,,,24.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3305,,23.0,,,,,,6679.82186243379,782.0,,,0.0,,gamble,3,,,,25.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3306,,75.0,,,,,,1981.6436078143379,763.0,,,0.0,,gamble,5,,,,26.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3307,,2.0,,,,,,1642.7551968268147,611.0,,,0.0,,gamble,2,,,,27.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3308,,2.0,,,,,,1790.8465918127154,506.0,,,0.0,,gamble,2,,,,28.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3309,,32.0,,,,,,1735.2446565927175,625.0,,,0.0,,gamble,2,,,,29.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3310,,6.0,,,,,,4266.371591550885,454.0,,,0.0,,gamble,6,,,,30.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3311,,23.0,,,,,,4215.94393828181,653.0,,,0.0,,gamble,3,,,,31.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3312,,4.0,,,,,,0.0,0.0,,,373.0,,success,4,,,,32.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3313,,6.0,,,,,,1813.7402298903892,515.0,,,0.0,,gamble,6,,,,33.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3314,,1.0,,,,,,4182.420173972465,0.0,,,334.0,,success,1,,,,34.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3315,,33.0,,,,,,1690.7155550055488,858.0,,,0.0,,gamble,3,,,,35.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3316,,26.0,,,,,,6750.0,801.0,,,0.0,,gamble,6,,,,36.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3317,,1.0,,,,,,0.0,0.0,,,295.0,,success,1,,,,37.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3318,,2.0,,,,,,4300.733220675725,504.0,,,0.0,,gamble,2,,,,38.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3319,,2.0,,,,,,3916.2925821840936,451.0,,,0.0,,gamble,2,,,,39.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3320,,22.0,,,,,,4296.188150996655,519.0,,,0.0,,gamble,2,,,,40.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3321,,32.0,,,,,,4314.723617220663,0.0,,,217.0,,success,2,,,,41.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3322,,33.0,,,,,,6750.0,629.0,,,0.0,,gamble,3,,,,42.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3323,,26.0,,,,,,4215.270564660997,991.0,,,0.0,,gamble,6,,,,43.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3324,,2.0,,,,,,6750.0,495.0,,,0.0,,gamble,2,,,,44.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3325,,25.0,,,,,,1766.3454019177427,834.0,,,0.0,,gamble,5,,,,45.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3326,,1.0,,,,,,4450.892533210825,500.0,,,0.0,,gamble,1,,,,46.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3327,,22.0,,,,,,6675.501388693552,551.0,,,0.0,,gamble,2,,,,47.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3328,,26.0,,,,,,1733.6014631293915,742.0,,,0.0,,gamble,6,,,,48.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3329,,1.0,,,,,,6750.0,552.0,,,0.0,,gamble,1,,,,49.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3330,,35.0,,,,,,4175.629694834558,635.0,,,0.0,,gamble,5,,,,50.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3331,,6.0,,,,,,6750.0,644.0,,,0.0,,gamble,6,,,,51.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3332,,34.0,,,,,,6750.0,594.0,,,0.0,,gamble,4,,,,52.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3333,,36.0,,,,,,4314.427177936573,666.0,,,0.0,,gamble,6,,,,53.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3334,,5.0,,,,,,1619.7897417103047,756.0,,,0.0,,gamble,5,,,,54.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3335,,31.0,,,,,,6750.0,629.0,,,0.0,,gamble,1,,,,55.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3336,,4.0,,,,,,1781.8247821904577,767.0,,,0.0,,gamble,4,,,,56.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3337,,86.0,,,,,,2066.8161759603313,0.0,,,291.0,,success,6,,,,57.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3338,,4.0,,,,,,0.0,0.0,,,304.0,,success,4,,,,58.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3339,,5.0,,,,,,0.0,0.0,,,324.0,,success,5,,,,59.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3340,,6.0,,,,,,0.0,0.0,,,266.0,,success,6,,,,60.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3341,,24.0,,,,,,6750.0,0.0,,,300.0,,success,4,,,,61.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3342,,2.0,,,,,,0.0,0.0,,,293.0,,success,2,,,,62.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3343,,6.0,,,,,,0.0,0.0,,,322.0,,success,6,,,,63.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3344,,25.0,,,,,,6701.296798538493,723.0,,,0.0,,gamble,5,,,,64.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3345,,36.0,,,,,,1686.9452318825772,792.0,,,0.0,,gamble,6,,,,65.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3346,,21.0,,,,,,1617.0762886531213,881.0,,,0.0,,gamble,1,,,,66.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3347,,3.0,,,,,,6740.694225065081,632.0,,,0.0,,gamble,3,,,,67.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3348,,5.0,,,,,,4141.739392501037,0.0,,,306.0,,success,5,,,,68.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3349,,3.0,,,,,,0.0,0.0,,,219.0,,success,3,,,,69.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3350,,5.0,,,,,,6750.0,519.0,,,0.0,,gamble,5,,,,70.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3351,,4.0,,,,,,1902.4790448540311,658.0,,,0.0,,gamble,4,,,,71.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3352,,5.0,,,,,,1623.9269543772746,441.0,,,0.0,,gamble,5,,,,72.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3353,,4.0,,,,,,6750.0,675.0,,,0.0,,gamble,4,,,,73.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3354,,3.0,,,,,,4233.823335982454,626.0,,,0.0,,gamble,3,,,,74.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3355,,21.0,,,,,,6750.0,0.0,,,291.0,,success,1,,,,75.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3356,,1.0,,,,,,0.0,0.0,,,219.0,,success,1,,,,76.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3357,,2.0,,,,,,0.0,0.0,,,257.0,,success,2,,,,77.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3358,,1.0,,,,,,1635.44812172272,725.0,,,0.0,,gamble,1,,,,78.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3359,,2.0,,,,,,4260.210985183973,581.0,,,0.0,,gamble,2,,,,79.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3360,,35.0,,,,,,6740.9444856565915,661.0,,,0.0,,gamble,5,,,,80.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3361,,21.0,,,,,,4187.28561828585,421.0,,,0.0,,gamble,1,,,,81.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3362,,35.0,,,,,,1742.6605706400883,509.0,,,0.0,,gamble,5,,,,82.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3363,,5.0,,,,,,6631.659249245758,440.0,,,0.0,,gamble,5,,,,83.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
3364,,6.0,,,,,,4253.1368706915255,0.0,,,316.0,,success,6,,,,84.0,A3FZF21TKWNUGC:3X31TUMD7XM47TPXIWBZ6646EXI1LT,
